x,y,z
[-1.98084651 -2.07138011  4.48845681],"Aruco, [3]"
[-1.60236726 -1.51633007  4.49051976],"Aruco, [2]"
[-2.01821836 -0.92880983  4.59402656],"Aruco, [8]"
x,y,z
[-1.36781524 -1.46696769  4.3563688 ],n-fold
[-0.90720513 -1.8895931   4.00633751],n-fold
[-0.9559517  -0.83610697  4.26009938],n-fold
[-1.73932571 -2.01235028  4.3381867 ],n-fold
[-1.7546492  -0.88639977  4.43131693],n-fold
[-1.13713169 -1.96804941  4.18575238],"Aruco, [0]"
[-1.16298078 -0.85483771  4.33090987],"Aruco, [1]"
[-1.59170936 -1.50394736  4.45793879],"Aruco, [2]"
[-1.97101879 -2.05772114  4.4664584 ],"Aruco, [3]"
[-1.98830172 -0.91114286  4.52762052],"Aruco, [8]"
x,y,z
[-1.36363925 -1.4618914   4.35157855],n-fold
[-0.90622709 -1.88811344  4.00896958],n-fold
[-1.74729105 -0.87939389  4.42075827],n-fold
[-1.73738256 -2.0074608   4.3369756 ],n-fold
[-0.94855876 -0.82966539  4.24692196],n-fold
[-1.13602872 -1.96580347  4.188509  ],"Aruco, [0]"
[-1.1717732  -0.85884408  4.37999132],"Aruco, [1]"
[-1.97888875 -2.06304206  4.48621979],"Aruco, [3]"
[-1.60059336 -1.50976168  4.4896135 ],"Aruco, [2]"
[-2.00477381 -0.91474795  4.57246474],"Aruco, [8]"
x,y,z
[-1.74300811 -0.87320505  4.41552819],n-fold
[-1.73681529 -2.0033537   4.33692328],n-fold
[-1.36041897 -1.45644348  4.3457619 ],n-fold
[-0.93985233 -0.82090691  4.22755174],n-fold
[-0.90083768 -1.87861152  3.99306884],n-fold
[-1.12628505 -1.94862643  4.15784899],"Aruco, [0]"
[-1.15634041 -0.84481162  4.33164153],"Aruco, [1]"
[-1.58383449 -1.4919295   4.44784105],"Aruco, [2]"
[-1.93993498 -2.01804003  4.39942369],"Aruco, [3]"
[-1.9629771  -0.89091197  4.48139893],"Aruco, [8]"
x,y,z
[-1.35874026 -1.44967377  4.34479572],n-fold
[-1.73747415 -1.99726789  4.33933706],n-fold
[-0.94049354 -0.81849827  4.24022038],n-fold
[-1.73926699 -0.86496036  4.41287746],n-fold
[-0.90381435 -1.87840117  4.00431841],n-fold
[-1.11055753 -1.91619535  4.0995351 ],"Aruco, [0]"
[-1.16512413 -0.84830415  4.37438135],"Aruco, [1]"
[-1.57513845 -1.47736959  4.42449934],"Aruco, [2]"
[-1.94776559 -2.01961975  4.41937338],"Aruco, [3]"
[-1.96093218 -0.88379058  4.48381161],"Aruco, [8]"
x,y,z
[-0.8983926  -1.8683274   3.99424446],n-fold
[-1.11412648 -1.9205599   4.1230387 ],"Aruco, [0]"
[-1.15775332 -0.84147136  4.3668495 ],"Aruco, [1]"
[-1.93241895 -2.00059177  4.39467708],"Aruco, [3]"
[-1.56801973 -1.47146124  4.42372375],"Aruco, [2]"
[-1.98217953 -0.8913798   4.55343766],"Aruco, [8]"
x,y,z
[-1.34483443 -1.43032826  4.32511464],n-fold
[-1.72824688 -1.97790857  4.32632693],n-fold
[-1.09682771 -1.89274634  4.06922536],"Aruco, [0]"
[-1.12541492 -0.81540724  4.2745635 ],"Aruco, [1]"
[-1.55008146 -1.44699426  4.37448019],"Aruco, [2]"
[-1.96150246 -2.0236377   4.45928055],"Aruco, [3]"
[-1.95074396 -0.86843328  4.48471717],"Aruco, [8]"
x,y,z
