-0.3347662,1.2812952,-2.7876359,1.4286147,-1.6575235,1.2195144
-0.3228243,1.1020711,-2.8401769,-1.1613534,1.2527897,-0.5261652
-0.2962248,0.3747121,-3.0288453,1.0178979,-1.6703532,1.8904443
-0.8911895,0.6766335,-2.7512850,-0.6297562,1.0936365,-1.0618842
-1.4391456,0.9833336,-2.5390369,1.3345398,1.0947726,0.5743890
-1.3969307,0.2719693,-2.6835016,1.0092784,-1.7540359,1.8450899
-1.4861937,1.1918909,-2.5066694,1.3017163,1.0964819,0.4914562
-0.3659527,1.2951480,-2.7753811,1.1191236,1.1027146,0.3623851
-0.9383774,0.8816203,-2.7468150,1.8284948,-1.6358228,-0.1607556
-0.3556779,1.1240951,-2.8638929,-1.3438840,1.0683039,0.4717986
-0.3355929,0.3911691,-3.0162432,-1.0337109,-2.0177307,-0.7034681
-1.4743629,1.0090986,-2.5324377,1.4826659,-0.8427443,-1.7523606
-0.9235810,0.6959271,-2.7328720,1.7766527,-0.8877961,-1.7860267
-1.4378361,0.2942091,-2.6797668,0.3490369,-1.4165236,2.5333178
-1.5203476,1.2151584,-2.4929428,1.4419187,1.1207347,0.5083757
-0.4009399,1.3102820,-2.7725141,1.6459805,-0.9399035,-1.6708518
-0.3938593,1.1357068,-2.8447499,-1.1588652,0.6426255,1.0738959
-1.4903659,1.0232225,-2.4762888,2.7237272,-1.5228277,-0.3631949
-0.3767082,0.4051293,-3.0409635,2.1268289,1.2204765,0.6088908
-0.9624125,0.7153310,-2.7166839,-1.0177363,-1.0937796,-0.4912241
-1.4632291,0.3197933,-2.6268060,0.9958258,-1.7363050,1.8440558
-0.4349404,1.1457074,-2.8206638,-0.5845805,1.0392289,-1.1671508
-1.5320836,1.0453651,-2.4724454,1.7635764,-0.8294695,-1.9105216
-0.4249620,0.4200390,-3.0170304,0.9887420,-1.7604899,1.8527603
-1.0015002,0.7315237,-2.7044133,-1.1732344,-2.2152811,-0.8568725
-1.5046193,0.3400564,-2.6070100,-1.1075882,-2.2271663,-0.7850702
-0.4775284,1.1483122,-2.7819811,-1.1437981,0.6876601,1.0842189
-1.5693148,1.0625777,-2.4487755,1.3802422,-1.8810359,1.1855532
-1.5472611,0.3564348,-2.5849128,1.7115817,-0.8651541,-1.8441339
-0.4747766,0.4316142,-2.9772815,1.5091736,-1.8638197,0.9863244
-1.0461771,0.7458369,-2.7005220,1.0815750,1.0504907,0.4998370
-1.0985607,0.9455799,-2.6984318,-0.2294830,-3.0310880,-0.7933773
-0.5162922,1.3401488,-2.7431953,1.3831478,1.1066333,0.4499267
-1.6209053,1.2675915,-2.4135919,1.7326840,-2.5923310,-0.3837068
-1.6177550,1.0849120,-2.4481533,-1.0974423,-2.1609309,-0.7426441
-0.5186701,1.1589379,-2.7872067,0.6420558,0.6792005,-2.9533848
-1.6194937,0.3701540,-2.6273225,-1.3436165,0.9524512,1.1091986
-1.1005085,0.7637573,-2.7407217,1.6900398,-0.8420649,-1.8737432
-0.5247430,0.4417876,-2.9803382,1.6833323,-1.7976730,0.4990198
-1.1395090,0.9592844,-2.6883695,1.8005924,-1.6602522,-0.1282086
-1.6536928,1.2833195,-2.3929752,-1.0752203,-2.0833376,-0.6895395
-0.5555941,1.3490663,-2.7403565,1.7522266,-1.0646837,-1.5328889
-1.6721086,0.5640371,-2.5869798,-0.2172793,-3.0306025,-0.7986505
-0.5711280,0.6372688,-2.9301575,1.7069434,-0.9001103,-1.7951300
-1.6733178,1.1111281,-2.4683789,-0.7512292,-2.9332761,-0.8373473
-0.5595318,1.1641212,-2.7702845,1.7520412,-0.9042914,-1.7814669
-1.6863872,0.3828610,-2.6563102,-1.0138860,-1.1452167,-0.4280241
-1.1489869,0.7798766,-2.7499937,-1.0685994,-2.0316307,-0.6784557
-0.5757813,0.4518781,-2.9994204,0.3384530,-1.3331471,2.5563412
-1.1795027,0.9696311,-2.6776194,1.7052376,-0.9843754,-1.6846355
-0.5937698,1.3542897,-2.7311647,2.1232718,1.1829933,0.5966109
-0.6178108,0.6446234,-2.9311876,1.0754952,-1.7139758,1.7357439
-1.6847465,1.2954287,-2.3712829,-0.4584417,-0.7639878,2.9999469
-1.7132782,0.5775116,-2.5709053,1.1186248,1.0704040,0.4234289
-1.7050898,1.1228761,-2.4444352,2.2134538,1.1790749,0.6437181
-0.6019759,1.1776806,-2.7968936,2.0668786,1.1947690,0.6395965
-1.7251322,0.3966052,-2.6301892,1.6642098,-1.7714906,0.4848302
-1.1929540,0.7910209,-2.7454723,2.8056332,1.2217574,0.7108697
-0.6251236,0.4581493,-3.0159489,-1.0499674,-1.8807558,-0.6166350
-1.2137913,0.9765434,-2.6643684,0.4944722,0.6591253,-3.0129764
-0.6264503,1.3561621,-2.7197517,1.2634192,-0.2195149,-2.5265954
-0.6580717,0.6483948,-2.9280441,2.9945147,0.7046911,0.6371002
-1.7128470,1.3054461,-2.3516413,1.7417094,-1.0167838,-1.6649636
-1.7487376,0.5876772,-2.5528616,2.1167891,1.1677366,0.5866358
-1.7378621,1.1337776,-2.4286535,1.3095869,1.0774727,0.4485248
-0.6373778,1.1821272,-2.7931872,1.0700652,1.0775951,0.4283225
-1.7770868,0.4046256,-2.6396701,1.7917625,-1.6235405,-0.1890875
-1.2303798,0.7975757,-2.7341783,1.6837853,-0.8940194,-1.8347626
-0.6672799,0.4631850,-3.0021148,1.2223948,1.0698960,0.4433869
-1.2427455,0.9844134,-2.6585990,1.1384561,1.0645298,0.4148412
-1.7362066,1.3158066,-2.3411480,0.9901001,-1.6876602,1.8242595
-0.6536993,1.3602634,-2.7193336,1.7037058,-0.9466034,-1.7387986
-1.7789924,0.5988700,-2.5435407,2.0553263,1.1577031,0.5750849
-0.6925087,0.6540017,-2.9315851,1.6595015,-0.8588716,-1.8717679
-1.7613390,1.1440064,-2.4158231,1.7263936,-1.0154259,-1.6675782
-0.6661152,1.1838157,-2.7813336,2.0506932,1.1742454,0.5917926
-1.8028329,0.4175912,-2.6184924,1.6691790,-0.9363651,-1.7475127
-1.2624396,0.8065912,-2.7381046,-1.0355840,-2.2214452,-0.6628174
-0.7037343,0.4691115,-3.0048069,0.2905354,-1.2888544,2.5940810
-1.2687902,0.9921276,-2.6563283,0.9928567,-1.6363464,1.8523954
-1.8051232,0.6085499,-2.5357369,1.6627012,-0.9159523,-1.7934226
-0.6774020,1.3636635,-2.7152626,2.0840858,1.1700538,0.6037389
-1.7584438,1.3263194,-2.3361058,0.9655716,-1.6727476,1.8559376
-0.7219724,0.6587269,-2.9312149,2.1395724,1.1621879,0.6093397
-1.7762045,1.1492536,-2.3946675,0.8572117,-1.6376573,1.9889343
-0.6935566,1.1945052,-2.8062369,1.8375649,-1.5973002,-0.4135047
-1.8304375,0.4269666,-2.6101701,1.6032167,-1.7480293,0.6466206
-1.2928751,0.8156350,-2.7419627,-0.2032980,-0.3245804,1.5234545
-0.7348160,0.4734691,-3.0100204,1.8450945,-1.5202045,-0.6376256
-0.7425987,0.6614232,-2.9277873,1.6214362,-1.7806166,0.5787922
-1.7721906,1.3335386,-2.3259627,1.7962913,-1.6654842,-0.2053726
-1.2863587,0.9972486,-2.6498966,1.0936472,1.0739524,0.3973873
-0.6935752,1.3662584,-2.7102758,2.1625753,1.1713741,0.6179490
-1.8224592,0.6155242,-2.5248750,2.2255133,1.1554956,0.5971373
-1.7913060,1.1568041,-2.3841730,1.1609065,1.0467717,0.4500866
-0.7105557,1.1922447,-2.7774528,0.5615923,1.2276914,0.4067518
-1.8510359,0.4335984,-2.6035559,-1.0237738,-2.0603748,-0.6119078
-1.3060637,0.8181420,-2.7176873,1.6369586,1.1130188,0.4831483
-0.7556318,0.4767234,-2.9903627,1.5859698,-0.7515232,-2.0187461
-1.2990755,1.0018070,-2.6495193,1.8425489,1.1269867,0.5282131
-0.7043651,1.3678413,-2.7099976,0.7293321,-1.5457682,2.1730900
-1.8370647,0.6223923,-2.5246962,2.0448950,1.1443439,0.5658585
-0.7575889,0.6641675,-2.9300380,2.2901792,1.1622822,0.6342510
-1.7820553,1.3399679,-2.3239104,0.2381094,-1.2507866,2.6141850
-1.8056935,1.1663746,-2.3898709,1.6704957,-1.5324437,0.1993258
-0.7229447,1.1983222,-2.7981170,-1.0807022,-2.1474021,-0.6986233
-1.8635580,0.4415595,-2.5967679,1.6956159,-1.0076728,-1.6711637
-1.3218686,0.8238782,-2.7222056,1.0521751,-1.6596896,1.7584416
-0.7724652,0.4788532,-3.0026815,2.1162537,1.1570775,0.5949635
-1.3070207,1.0080701,-2.6519358,1.1744938,-1.6973975,1.5645712
-0.7106693,1.3725465,-2.7148607,2.0231273,1.1584092,0.6012891
-0.7667088,0.6684989,-2.9300330,1.2303106,-1.7489375,1.4602357
-1.7872443,1.3472707,-2.3253749,2.4607281,1.1632139,0.6825542
-1.8470338,0.6304683,-2.5285178,1.1871524,-1.7109734,1.5481014
-1.8168760,1.1751022,-2.3990072,-1.0125840,-2.3778775,-0.6628120
-0.7292868,1.2010819,-2.7961427,-1.0186586,-1.1398879,-0.4449401
-1.8730652,0.4490467,-2.5976059,1.9059654,1.1363556,0.5189530
-1.3304707,0.8316671,-2.7278544,-1.0005929,0.5239249,1.2824113
-0.7814211,0.4840490,-2.9973795,1.2956045,1.0690297,0.4493610
-1.3102210,1.0123656,-2.6541688,1.8514685,1.1209446,0.5093195
-1.7865901,1.3517763,-2.3234649,2.2198121,1.1458997,0.6481440
-0.7125132,1.3745928,-2.7131568,2.9984467,0.6799664,0.6454204
-1.8538520,0.6371608,-2.5383580,0.2888820,-1.2444688,2.6049108
-0.7730993,0.6723442,-2.9368011,2.4186208,1.1672328,0.6610383
-1.8175460,1.1796400,-2.3981562,1.6443591,-0.8758527,-1.8846455
-0.7312654,1.2007587,-2.7831737,1.7092873,-0.9849439,-1.6994967
-1.8918641,0.4551452,-2.6281331,-0.9911341,-2.3473853,-0.6540615
-1.3359681,0.8364539,-2.7315925,-1.2652985,1.3025692,-0.4360597
-0.7917823,0.4881760,-3.0328235,-1.0335292,-2.3936394,-0.6948622
-0.7096602,1.3750964,-2.7077188,2.0963344,1.1574463,0.6057070
-1.3078834,1.0147617,-2.6501452,0.8911405,-1.5691734,1.9901183
-1.7842733,1.3559096,-2.3197702,-1.0384993,-1.3828240,-0.4886023
-0.7697718,0.6725835,-2.9298361,1.6991886,-0.9897115,-1.7088845
-1.8500208,0.6400374,-2.5279302,-0.3563016,-3.0337127,-0.7343303
-1.8074904,1.1807327,-2.3809112,1.8112870,-1.6471882,-0.3358548
-1.8618989,0.4598270,-2.5706909,1.6511929,-0.9388148,-1.7743132
-0.7284101,1.2022396,-2.7810792,1.4179596,1.0927265,0.4989246
-1.3236284,0.8342985,-2.6971486,1.1657893,-1.7242182,1.5547638
-0.7875949,0.4870536,-3.0144437,1.0766113,-1.6788659,1.7213043
-0.7663512,0.6751373,-2.9295338,0.1840834,-1.2014500,2.6655645
-1.8459828,0.6453678,-2.5263431,1.5941622,-0.8084510,-1.9587342
-0.7045572,1.3785022,-2.7120582,1.3965573,1.0847953,0.4779583
-1.7810453,1.3614039,-2.3223260,2.3980985,1.1508460,0.6723019
-1.3036875,1.0186967,-2.6503944,1.6321461,-0.9192367,-1.8114872
-1.8051234,1.1864550,-2.3841434,0.5308604,0.6482094,-3.0238716
-0.7231737,1.2038323,-2.7788077,0.9893925,-1.6892964,1.8234073
-1.8809596,0.4638883,-2.6091193,1.6153349,-1.7538454,0.5653248
-1.3237351,0.8393700,-2.7100096,1.7572667,-1.6072778,-0.2150404
-0.7846831,0.4907216,-3.0082700,2.8212752,1.1706659,0.7345420
-1.3006521,1.0259898,-2.6573496,1.7401088,-1.1537550,-1.4470691
-0.7632628,0.6810164,-2.9337077,1.9343598,1.1358189,0.5774761
-0.7007711,1.3858390,-2.7270988,1.2178111,1.0578902,0.4492529
-1.8453462,0.6543295,-2.5348136,-1.0420112,-1.1066029,-0.4037325
-1.8037234,1.1961774,-2.3974932,0.4734951,-1.3960199,2.4088505
-1.8635498,0.4738549,-2.5850769,2.3663459,1.1142656,0.5711467
-0.7203754,1.2114102,-2.7942013,1.8494158,-1.4979271,-0.7326472
-1.3190777,0.8461731,-2.7099443,1.1376579,-1.6461824,1.6386207
-0.7787935,0.4968344,-2.9856702,-1.0873546,-2.3091553,-0.7225264
-1.7685051,1.3712550,-2.3283806,1.7321335,-1.0658061,-1.6232657
-1.2925522,1.0255618,-2.6528001,3.0931090,0.2075039,0.5091399
-0.7565054,0.6790917,-2.9265649,1.7562026,-1.1240727,-1.5075736
-0.6918524,1.3833756,-2.7176995,-1.0711607,-2.1502506,-0.6698222
-1.8397200,0.6558640,-2.5360041,1.7472260,-1.6940007,0.0139098
-1.8070253,1.2026528,-2.4132580,-1.0606248,-1.8581229,-0.5754317
-0.7109994,1.2081866,-2.7826557,3.0886842,0.1186824,0.5617371
-1.8667711,0.4749669,-2.6036877,1.6355320,-1.7548251,0.4819290
-1.3085378,0.8449231,-2.6973978,1.5886613,-0.8720351,-1.8779406
-0.7759501,0.4943312,-3.0079444,-0.5359769,-3.0010864,-0.7588237
-0.7500575,0.6803389,-2.9281000,1.6709415,-0.9259470,-1.8109578
-1.7614128,1.3738490,-2.3306651,1.1181724,1.0494113,0.4311644
-1.2861481,1.0278066,-2.6551991,-1.0301553,-2.2554955,-0.6356880
-0.6849728,1.3851755,-2.7214729,1.1246789,1.0568086,0.4302728
-1.8348577,0.6590651,-2.5409100,-1.0483733,-2.4393314,-0.7009320
-1.7924743,1.2025626,-2.4031874,1.2686067,1.0539224,0.4486268
-0.7054909,1.2139627,-2.8004685,-1.0198308,-1.2180551,-0.4597660
-1.8576475,0.4780639,-2.6004582,1.8184152,-1.4673506,-0.7583111
-1.3112359,0.8502788,-2.7262755,1.7059131,-1.1555273,-1.4221005
-0.7678502,0.4959919,-2.9977965,1.0648704,1.0789336,0.4153708
-1.2795557,1.0291001,-2.6568219,-1.0160606,-1.3072650,-0.4337007
-1.8267843,0.6601549,-2.5399109,1.1312671,1.0590425,0.4129088
-0.6782729,1.3867987,-2.7227285,1.6922075,-0.9508375,-1.7666426
-0.7431269,0.6816111,-2.9303171,1.7853877,-1.6750909,-0.1637704
-1.7559414,1.3754866,-2.3331342,2.8210472,1.1507739,0.7661699
-1.7867354,1.2040315,-2.4073261,1.4987336,-1.5864887,0.9285129
-0.6964869,1.2093606,-2.7784528,1.5839888,-1.7991191,0.6746617
-1.8618409,0.4791862,-2.6223609,0.4755523,-1.3259867,2.4642532
-1.3038113,0.8508237,-2.7256880,-1.0422802,-1.9071083,-0.5655823
-0.7621617,0.4983494,-2.9994952,-1.1133655,1.2877217,-0.6154320
-1.7687205,1.1976886,-2.3835551,-1.1779337,-2.2934040,-0.7406434
-0.6934805,1.2151633,-2.7880600,1.0579474,-1.6899605,1.7376090
-1.8453623,0.4800759,-2.6007850,1.9082871,1.1322178,0.5567522
-1.2972920,0.8522046,-2.7190539,-1.0271503,-1.2774620,-0.4658979
-0.7588949,0.5002376,-3.0209950,1.6992436,-0.8914066,-1.8669302
-0.7392828,0.6864640,-2.9355020,1.7017776,-0.9909231,-1.7131237
-1.2760052,1.0314858,-2.6566489,-1.0697318,-2.8499869,-0.7764361
-1.7755677,1.1986736,-2.3851867,-1.1134791,-2.1477155,-0.6788638
-0.6944204,1.2164832,-2.7861909,-1.0404371,-1.0794227,-0.4783487
-1.8440481,0.4785243,-2.5984643,1.1487560,-0.2104729,-2.5936307
-1.2921577,0.8508739,-2.7039878,-0.8028172,1.0873685,-1.0991575
-0.7559352,0.5017849,-3.0094803,3.0727657,0.2788936,0.5915518
-0.7439593,0.6909666,-2.9481211,1.6516597,-0.8795164,-1.8667017
-1.2798421,1.0325741,-2.6602384,1.0587702,-1.6652280,1.7385204
-1.7809188,1.1990609,-2.3900766,2.3496470,1.0849570,0.4261266
-0.6981599,1.2122020,-2.7593428,1.3684504,1.7933067,0.6733839
-1.8659819,0.4778254,-2.6373999,-1.7687341,-1.0714792,-0.2050627
-1.2970768,0.8521535,-2.7123173,-1.0479478,-1.8489834,-0.5569748
-0.7600490,0.5068586,-3.0104721,1.6768652,-0.9128676,-1.8259617
-0.7489602,0.6935727,-2.9491668,1.5808699,-0.7485409,-2.0300457
-1.2850415,1.0311727,-2.6579185,1.2179077,1.0608615,0.4183747
-1.8249003,0.6535854,-2.5316261,1.7937380,-2.5609052,-0.3063869
-0.6916364,1.3954320,-2.7235435,1.6486448,-0.8659419,-1.8669515
-1.7895348,1.1959944,-2.3929178,1.5899388,-0.9872310,-1.6267930
-0.7071116,1.2180702,-2.7781207,1.8386721,-1.6411176,-0.3360607
-1.8595098,0.4727839,-2.6204750,2.6702187,1.1588132,0.6063601
-1.2974288,0.8500091,-2.6988989,2.5772726,-1.7964450,-0.0074679
-0.7635939,0.5096121,-2.9990461,1.1029021,1.0627452,0.4155186
-1.2959857,1.0316296,-2.6596393,1.0524691,-1.6586020,1.7595711
-0.7599929,0.6981522,-2.9584825,2.0815608,1.1515307,0.5911931
-1.8282597,0.6498592,-2.5220997,1.1957021,-1.7236272,1.5343039
-0.7048715,1.3989679,-2.7272000,2.4216992,1.1845091,0.6478402
-1.8013416,1.1932035,-2.3926702,0.9441772,-0.1519062,-2.6307348
-0.7222882,1.2279055,-2.8073696,1.7338301,-0.9059796,-1.8233708
-1.8498734,0.4703172,-2.5861511,2.2572408,1.1542553,0.6002388
-1.3091370,0.8502362,-2.7012779,1.7667942,-1.7159826,-0.0213906
-0.7780136,0.5127707,-3.0632849,1.6888109,-1.7470777,0.3074677
-1.3053874,1.0265988,-2.6489562,-0.0997121,-3.0582424,-0.7119097
-0.7700591,0.6980524,-2.9590159,2.1059230,1.1537443,0.5854754
-1.8375618,0.6412917,-2.5164271,2.2232754,1.1575916,0.5939323
-0.7192287,1.3983857,-2.7200563,1.1962287,1.0677416,0.4341467
-1.7913967,1.3592250,-2.3179237,1.2299659,-1.7508658,1.4574889
-1.8127790,1.1836502,-2.3817478,1.2209075,1.0553782,0.4485709
-1.8719208,0.4613321,-2.6068447,2.1288248,1.1412753,0.5105398
-0.7444610,1.2476507,-2.8785758,0.6717633,1.3952948,0.4561303
-1.3276569,0.8497939,-2.7247166,0.7116089,-1.4698604,2.2248272
-0.7835571,0.5137646,-3.0304998,2.0658648,1.1486369,0.5778436
-0.7871876,0.6994267,-2.9660889,-0.3568136,-0.7834040,2.9954020
-1.3240756,1.0236234,-2.6575394,1.5957837,-0.8084381,-1.9417266
