Format Version,1.23,Take Name,experiment_001,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-08 12.05.58.852 ,Capture Start Frame,1945107,Total Frames in Take,12046,Total Exported Frames,12046,Rotation Type,XZY,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
2299,9.579000,0.446479,0.157299,0.008803,2.764032,1.977387,-2.855963,-4.226913,-5.734933,75.524094,2.266472,1.687027,-0.822120
2300,9.583000,0.447922,0.173097,0.010292,2.764014,1.977371,-2.855960,-4.142150,-5.601707,75.602264,2.267698,1.686711,-0.820906
2301,9.588000,0.428785,0.179366,0.012371,2.764021,1.977364,-2.855958,-4.044559,-5.617227,75.634048,2.269058,1.686782,-0.819697
2302,9.592000,0.427562,0.185281,0.008150,2.764021,1.977361,-2.855961,-4.107909,-5.564596,75.617729,2.270343,1.686679,-0.818640
2303,9.596000,0.433808,0.169582,0.015068,2.764017,1.977365,-2.855970,-4.198967,-5.615935,75.605400,2.271723,1.686533,-0.817655
2304,9.600000,0.438802,0.197306,0.012923,2.764028,1.977363,-2.855969,-4.136444,-5.531363,75.691803,2.272928,1.686284,-0.816390
2305,9.604000,0.456454,0.188983,0.021946,2.764024,1.977361,-2.855963,-4.093287,-5.539266,75.732277,2.274348,1.686302,-0.815246
2306,9.608000,0.462072,0.183384,0.023037,2.764024,1.977371,-2.855967,-4.055446,-5.492651,75.749855,2.275708,1.686165,-0.814126
2307,9.613000,0.449226,0.175310,0.015637,2.764030,1.977386,-2.855963,-4.179622,-5.499163,75.833626,2.277034,1.686050,-0.812989
2308,9.617000,0.431709,0.178495,0.007380,2.764019,1.977383,-2.855964,-4.136772,-5.564322,75.890259,2.278282,1.685925,-0.811732
2309,9.621000,0.429367,0.182390,0.006038,2.764026,1.977391,-2.855969,-4.208228,-5.795333,75.877785,2.279743,1.686092,-0.810653
2310,9.625000,0.437591,0.172777,0.011014,2.764018,1.977368,-2.855964,-4.282813,-5.836883,75.923103,2.281089,1.685941,-0.809603
2311,9.629000,0.433591,0.185140,0.011569,2.764025,1.977365,-2.855957,-4.288298,-5.913383,75.961571,2.282417,1.685971,-0.808492
2312,9.633000,0.442299,0.173107,0.002528,2.764027,1.977361,-2.855963,-4.329044,-5.864109,76.040825,2.283704,1.685660,-0.807364
2313,9.637000,0.461279,0.159822,0.007328,2.764015,1.977354,-2.855966,-4.303067,-5.957097,76.095718,2.285199,1.685720,-0.806252
2314,9.642000,0.441705,0.165028,0.006761,2.764009,1.977350,-2.855955,-4.262478,-5.970320,76.134140,2.286678,1.685647,-0.805137
2315,9.646000,0.426874,0.152383,0.003621,2.764016,1.977374,-2.855957,-4.203765,-5.868723,76.169693,2.287946,1.685441,-0.803929
2316,9.650000,0.431754,0.144212,0.002786,2.764026,1.977392,-2.855971,-4.279161,-5.798384,76.269440,2.289252,1.685158,-0.802804
2317,9.654000,0.410257,0.173673,0.010197,2.764016,1.977384,-2.855959,-4.333030,-5.996569,76.347946,2.290555,1.685259,-0.801616
2318,9.658000,0.413549,0.174433,0.002092,2.764028,1.977375,-2.855959,-4.415139,-6.130232,76.269218,2.291997,1.685187,-0.800610
2319,9.662000,0.444063,0.158596,-0.000095,2.764018,1.977363,-2.855953,-4.433315,-6.054969,76.260246,2.293367,1.684908,-0.799578
2320,9.667000,0.448405,0.147152,0.006691,2.764021,1.977356,-2.855951,-4.338459,-5.771282,76.336037,2.294535,1.684433,-0.798435
2321,9.671000,0.435067,0.143367,0.003702,2.764019,1.977338,-2.855950,-4.383400,-5.816633,76.453506,2.295939,1.684502,-0.797278
2322,9.675000,0.435874,0.149676,0.003662,2.764028,1.977351,-2.855948,-4.591379,-5.849820,76.437225,2.297266,1.684276,-0.796393
2323,9.679000,0.446046,0.167891,0.004921,2.764039,1.977381,-2.855958,-4.606186,-5.910717,76.443977,2.298613,1.684254,-0.795258
2324,9.683000,0.425029,0.188962,0.012349,2.764028,1.977389,-2.855971,-4.584786,-5.769265,76.467239,2.299951,1.684014,-0.794099
2325,9.688000,0.424126,0.187298,0.012217,2.764027,1.977388,-2.855960,-4.512936,-5.582627,76.499184,2.301240,1.683715,-0.793025
2326,9.692000,0.424464,0.196756,0.012101,2.764028,1.977383,-2.855957,-4.484415,-5.512712,76.540192,2.302548,1.683541,-0.791989
2327,9.696000,0.444477,0.194702,0.023537,2.764038,1.977373,-2.855951,-4.486376,-5.574988,76.512489,2.303928,1.683501,-0.790935
2328,9.700000,0.445300,0.201649,0.020455,2.764037,1.977371,-2.855956,-4.507189,-5.547431,76.496040,2.305221,1.683269,-0.789904
2329,9.704000,0.431704,0.192132,0.018585,2.764025,1.977354,-2.855960,-4.524608,-5.413039,76.483154,2.306362,1.682811,-0.788908
2330,9.708000,0.425001,0.187531,0.017307,2.764036,1.977375,-2.855976,-4.552671,-5.598266,76.507629,2.307765,1.683045,-0.787838
2331,9.713000,0.434283,0.188273,0.009946,2.764031,1.977379,-2.855983,-4.575965,-5.621756,76.495995,2.309144,1.683059,-0.786896
2332,9.717000,0.424486,0.197867,0.011860,2.764035,1.977382,-2.855977,-4.600775,-5.654815,76.524826,2.310554,1.682985,-0.785906
2333,9.721000,0.425864,0.188127,0.005160,2.764031,1.977386,-2.855964,-4.449313,-5.538112,76.504013,2.311780,1.682609,-0.784816
2334,9.725000,0.431035,0.183269,0.007689,2.764033,1.977383,-2.855965,-4.561002,-5.616076,76.577515,2.313041,1.682697,-0.783717
2335,9.729000,0.438420,0.174924,0.013011,2.764029,1.977372,-2.855962,-4.606581,-5.685937,76.483627,2.314417,1.682540,-0.782919
2336,9.733000,0.445608,0.169637,0.004249,2.764021,1.977359,-2.855952,-4.467516,-5.652668,76.618370,2.315722,1.682535,-0.781757
2337,9.738000,0.450056,0.162014,0.011561,2.764021,1.977367,-2.855961,-4.397976,-5.631608,76.676125,2.317064,1.682458,-0.780665
2338,9.742000,0.465963,0.170553,0.004093,2.764034,1.977372,-2.855957,-4.457112,-5.629872,76.612251,2.318515,1.682263,-0.779777
2339,9.746000,0.454912,0.166306,0.010257,2.764027,1.977360,-2.855965,-4.454563,-5.677286,76.743523,2.319733,1.682251,-0.778649
2340,9.750000,0.439180,0.181263,0.015775,2.764023,1.977359,-2.855958,-4.598921,-5.842345,76.731079,2.320874,1.682123,-0.777684
2341,9.754000,0.430089,0.155608,0.013392,2.764018,1.977357,-2.855952,-4.587229,-5.854820,76.811737,2.322085,1.681932,-0.776656
2342,9.758000,0.440138,0.151605,0.007733,2.764017,1.977358,-2.855954,-4.522120,-5.877416,76.861870,2.323488,1.681936,-0.775722
2343,9.762000,0.446976,0.160010,0.003456,2.764029,1.977371,-2.855954,-4.411495,-5.882888,77.039818,2.324810,1.682013,-0.774473
2344,9.767000,0.442228,0.165618,0.010998,2.764026,1.977375,-2.855959,-4.533431,-5.944437,77.090752,2.326159,1.681908,-0.773574
2345,9.771000,0.445798,0.157686,0.006527,2.764023,1.977380,-2.855964,-4.573031,-5.965219,77.052429,2.327428,1.681631,-0.772593
2346,9.775000,0.428585,0.177638,0.010011,2.764025,1.977384,-2.855966,-4.547174,-6.045570,77.098717,2.328805,1.681586,-0.771688
2347,9.779000,0.430141,0.193618,0.007629,2.764027,1.977383,-2.855966,-4.564135,-6.035665,77.223900,2.330045,1.681475,-0.770709
2348,9.783000,0.443662,0.186754,0.010610,2.764031,1.977375,-2.855964,-4.596467,-5.990333,77.318512,2.331398,1.681379,-0.769727
2349,9.787000,0.427900,0.186177,0.018604,2.764023,1.977362,-2.855960,-4.574439,-5.996998,77.467888,2.332768,1.681298,-0.768643
2350,9.792000,0.432651,0.181335,0.016215,2.764028,1.977380,-2.855964,-4.561442,-6.107626,77.571045,2.334049,1.681250,-0.767609
2351,9.796000,0.417392,0.192199,0.006110,2.764026,1.977376,-2.855965,-4.612806,-6.164770,77.573219,2.335357,1.681108,-0.766812
2352,9.800000,0.436948,0.173894,0.013412,2.764030,1.977387,-2.855964,-4.754514,-6.198798,77.567627,2.336697,1.680931,-0.765958
2353,9.804000,0.434257,0.179332,0.016383,2.764018,1.977370,-2.855958,-4.861723,-6.187979,77.666939,2.337956,1.680662,-0.765062
2354,9.808000,0.431872,0.182693,0.016282,2.764024,1.977373,-2.855963,-4.729008,-6.115158,77.808998,2.339185,1.680409,-0.763982
2355,9.813000,0.433421,0.186888,0.012152,2.764035,1.977387,-2.855969,-4.580413,-6.100695,77.885292,2.340563,1.680443,-0.763085
2356,9.817000,0.432963,0.188484,0.020088,2.764029,1.977384,-2.855966,-4.631766,-6.089636,77.888496,2.341976,1.680428,-0.762271
2357,9.821000,0.437711,0.203515,0.016075,2.764026,1.977371,-2.855976,-4.652758,-6.107552,77.929390,2.343340,1.680388,-0.761452
2358,9.825000,0.417823,0.196387,0.015197,2.764027,1.977364,-2.855968,-4.805905,-6.157210,77.960197,2.344526,1.680001,-0.760653
2359,9.829000,0.434843,0.189953,0.016324,2.764033,1.977381,-2.855968,-4.744906,-6.156078,77.903038,2.346065,1.680054,-0.759923
2360,9.833000,0.432586,0.178095,0.003717,2.764027,1.977382,-2.855963,-4.652008,-6.168634,77.941971,2.347441,1.680064,-0.759008
2361,9.838000,0.429364,0.150797,0.007446,2.764028,1.977366,-2.855962,-4.642468,-6.151845,78.077309,2.348665,1.679950,-0.758128
2362,9.842000,0.418905,0.154438,0.006394,2.764024,1.977367,-2.855956,-4.622587,-6.085717,78.135651,2.349937,1.679723,-0.757338
2363,9.846000,0.425702,0.158038,0.007871,2.764014,1.977356,-2.855953,-4.597683,-6.113311,78.082733,2.351451,1.679736,-0.756730
2364,9.850000,0.428441,0.168426,0.006328,2.764025,1.977374,-2.855959,-4.586346,-6.191199,78.116112,2.352863,1.679726,-0.755925
2365,9.854000,0.443653,0.163658,0.010986,2.764022,1.977374,-2.855960,-4.624608,-6.197572,78.274147,2.354148,1.679585,-0.755023
2366,9.858000,0.450061,0.164186,0.013083,2.764014,1.977373,-2.855958,-4.636547,-6.187899,78.290016,2.355425,1.679327,-0.754337
2367,9.863000,0.437141,0.175771,0.008786,2.764016,1.977383,-2.855962,-4.686416,-6.300910,78.262566,2.356878,1.679216,-0.753777
2368,9.867000,0.428739,0.167457,0.008197,2.764023,1.977378,-2.855959,-4.719409,-6.399324,78.288750,2.358404,1.679208,-0.753082
2369,9.871000,0.431536,0.164662,0.012678,2.764031,1.977385,-2.855963,-4.816010,-6.513319,78.391792,2.359871,1.679106,-0.752351
2370,9.875000,0.422456,0.167112,0.006001,2.764038,1.977377,-2.855956,-4.710861,-6.493355,78.401833,2.361223,1.678938,-0.751728
2371,9.879000,0.429229,0.161102,0.004782,2.764023,1.977361,-2.855958,-4.686271,-6.571275,78.481781,2.362610,1.678805,-0.750984
2372,9.883000,0.442202,0.164147,0.008976,2.764027,1.977368,-2.855957,-4.629316,-6.602394,78.558296,2.364055,1.678781,-0.750233
2373,9.887000,0.458366,0.164344,0.009028,2.764024,1.977366,-2.855957,-4.672839,-6.666185,78.637810,2.365484,1.678691,-0.749556
2374,9.892000,0.439189,0.176849,0.013805,2.764027,1.977370,-2.855954,-4.684901,-6.610371,78.589973,2.366856,1.678379,-0.749000
2375,9.896000,0.443055,0.183987,0.015110,2.764028,1.977377,-2.855956,-4.709002,-6.742043,78.588478,2.368250,1.678212,-0.748335
2376,9.900000,0.434938,0.182959,0.023662,2.764024,1.977376,-2.855966,-4.610005,-6.758945,78.521896,2.369720,1.678015,-0.747831
2377,9.904000,0.416175,0.189725,0.016102,2.764029,1.977379,-2.855966,-4.779521,-6.941524,78.501373,2.371251,1.678103,-0.747305
2378,9.908000,0.421699,0.187140,0.007256,2.764033,1.977390,-2.855963,-4.742449,-6.732530,78.553543,2.372515,1.677687,-0.746602
2379,9.912000,0.436130,0.194147,0.013419,2.764023,1.977378,-2.855957,-4.693579,-6.803319,78.502060,2.373878,1.677527,-0.746208
2380,9.917000,0.445554,0.194135,0.014832,2.764043,1.977392,-2.855968,-4.672056,-6.912697,78.438103,2.375392,1.677473,-0.745632
2381,9.921000,0.443573,0.183138,0.011230,2.764037,1.977382,-2.855964,-4.601094,-6.800549,78.572807,2.376803,1.677269,-0.744973
2382,9.925000,0.440835,0.185751,0.010758,2.764031,1.977385,-2.855958,-4.540902,-6.612814,78.523735,2.378072,1.676903,-0.744370
2383,9.929000,0.439124,0.182191,0.008924,2.764028,1.977370,-2.855955,-4.561512,-6.673027,78.403961,2.379470,1.676666,-0.744038
2384,9.933000,0.451368,0.185985,0.012964,2.764030,1.977374,-2.855970,-4.577726,-6.881705,78.289093,2.380920,1.676574,-0.743631
2385,9.938000,0.423932,0.180181,0.011657,2.764030,1.977379,-2.855974,-4.631458,-6.830954,78.269569,2.382307,1.676291,-0.743102
2386,9.942000,0.446772,0.172476,0.008639,2.764018,1.977379,-2.855966,-4.725711,-6.755600,78.262619,2.383762,1.676031,-0.742486
2387,9.946000,0.451888,0.176904,0.017374,2.764020,1.977377,-2.855968,-4.882216,-6.842829,78.271431,2.385078,1.675892,-0.741911
2388,9.950000,0.444484,0.173697,0.016175,2.764021,1.977363,-2.855962,-4.930377,-6.859779,78.227020,2.386395,1.675548,-0.741546
2389,9.954000,0.435576,0.174531,0.011190,2.764013,1.977368,-2.855964,-4.829884,-6.732015,78.197884,2.387815,1.675299,-0.741116
2390,9.958000,0.425049,0.161816,0.007175,2.764017,1.977382,-2.855960,-4.817683,-6.669023,78.249260,2.389258,1.675125,-0.740512
2391,9.963000,0.418955,0.164128,0.000334,2.764030,1.977387,-2.855958,-4.828614,-6.586555,78.255318,2.390528,1.674882,-0.739843
2392,9.967000,0.416032,0.164155,-0.002075,2.764017,1.977368,-2.855956,-4.734339,-6.535972,78.071960,2.391953,1.674517,-0.739650
2393,9.971000,0.434716,0.172243,0.003821,2.764024,1.977376,-2.855958,-4.756600,-6.567808,78.032913,2.393416,1.674389,-0.739173
2394,9.975000,0.435871,0.167859,0.002211,2.764028,1.977385,-2.855962,-4.753723,-6.515604,78.001305,2.394801,1.674155,-0.738631
2395,9.979000,0.456510,0.171991,0.011522,2.764031,1.977382,-2.855959,-4.826674,-6.497210,77.972740,2.396170,1.674027,-0.738140
2396,9.983000,0.453956,0.188952,0.009410,2.764029,1.977383,-2.855961,-4.831667,-6.464508,77.853905,2.397607,1.673696,-0.737825
2397,9.988000,0.448499,0.180348,0.019866,2.764010,1.977364,-2.855956,-4.857417,-6.473102,77.848923,2.399057,1.673535,-0.737365
2398,9.992000,0.454435,0.168377,0.014036,2.764021,1.977368,-2.855961,-4.890694,-6.479227,77.819397,2.400471,1.673344,-0.736916
2399,9.996000,0.420681,0.165220,0.008481,2.764022,1.977361,-2.855957,-4.930129,-6.415394,77.823463,2.401854,1.673059,-0.736425
2400,10.000000,0.444142,0.166677,0.007800,2.764031,1.977377,-2.855955,-4.976708,-6.329140,77.820885,2.403167,1.672767,-0.736004
2401,10.004000,0.452683,0.173744,0.013814,2.764024,1.977356,-2.855947,-4.886228,-6.319677,77.804573,2.404594,1.672505,-0.735542
2402,10.008000,0.439142,0.179597,0.023842,2.764024,1.977352,-2.855951,-4.871282,-6.337405,77.818542,2.405992,1.672302,-0.735067
2403,10.012000,0.442303,0.177953,0.016069,2.764035,1.977388,-2.855969,-4.984467,-6.303911,77.913475,2.407383,1.671993,-0.734587
2404,10.017000,0.425930,0.174258,0.012009,2.764036,1.977382,-2.855962,-4.883749,-6.103980,77.898476,2.408654,1.671471,-0.734187
2405,10.021000,0.428581,0.191078,0.018051,2.764026,1.977376,-2.855968,-4.915091,-6.164262,77.875847,2.410135,1.671351,-0.733778
2406,10.025000,0.426716,0.183695,0.019343,2.764026,1.977371,-2.855957,-4.914254,-6.111105,77.838562,2.411515,1.670937,-0.733373
2407,10.029000,0.427001,0.181907,0.016720,2.764030,1.977375,-2.855967,-5.176645,-6.135287,77.870987,2.412872,1.670597,-0.733115
2408,10.033000,0.436010,0.196827,0.008638,2.764027,1.977370,-2.855957,-4.942234,-6.065330,77.720337,2.414275,1.670277,-0.732781
2409,10.037000,0.433809,0.183695,0.011756,2.764033,1.977383,-2.855961,-4.994921,-6.072371,77.695190,2.415739,1.670032,-0.732402
2410,10.042000,0.443655,0.158692,0.006758,2.764022,1.977369,-2.855955,-5.011958,-6.017075,77.703125,2.417222,1.669713,-0.731956
2411,10.046000,0.449466,0.162484,0.007902,2.764026,1.977378,-2.855958,-5.113541,-6.029606,77.754189,2.418582,1.669533,-0.731486
2412,10.050000,0.445938,0.155724,0.003690,2.764029,1.977378,-2.855955,-5.152050,-5.861690,77.713402,2.419917,1.669001,-0.731235
2413,10.054000,0.442944,0.150678,0.004380,2.764017,1.977374,-2.855949,-5.195680,-5.868684,77.615768,2.421407,1.668827,-0.730936
2414,10.058000,0.445676,0.158592,0.005467,2.764015,1.977374,-2.855953,-5.025237,-5.791218,77.674698,2.422858,1.668611,-0.730536
2415,10.063000,0.462032,0.171004,0.005231,2.764017,1.977375,-2.855954,-5.010502,-5.683697,77.751198,2.424223,1.668302,-0.730013
2416,10.067000,0.446999,0.180284,0.007312,2.764029,1.977373,-2.855962,-5.050728,-5.561248,77.683250,2.425614,1.667921,-0.729731
2417,10.071000,0.448384,0.176390,0.006298,2.764033,1.977384,-2.855976,-5.021238,-5.410104,77.661171,2.427083,1.667513,-0.729430
2418,10.075000,0.435082,0.166016,0.006947,2.764026,1.977385,-2.855971,-5.106161,-5.433342,77.715767,2.428525,1.667308,-0.729107
2419,10.079000,0.430231,0.170730,0.004105,2.764023,1.977385,-2.855960,-5.075351,-5.392497,77.830994,2.429885,1.667150,-0.728647
2420,10.083000,0.440054,0.176683,0.007436,2.764030,1.977394,-2.855962,-4.956584,-5.281898,77.815620,2.431285,1.666797,-0.728350
2421,10.088000,0.440330,0.177338,0.012934,2.764018,1.977386,-2.855975,-4.935717,-5.128874,77.724731,2.432621,1.666298,-0.728092
2422,10.092000,0.438584,0.163382,0.010562,2.764028,1.977370,-2.855962,-5.134430,-5.211891,77.748589,2.434136,1.666114,-0.727892
2423,10.096000,0.428829,0.170515,0.008520,2.764038,1.977376,-2.855959,-5.039405,-5.258860,77.804504,2.435601,1.666092,-0.727521
2424,10.100000,0.430910,0.172348,0.007231,2.764032,1.977363,-2.855969,-4.985772,-5.226349,77.837524,2.436975,1.665719,-0.727275
2425,10.104000,0.479666,0.153298,0.012135,2.764021,1.977401,-2.855958,-4.814704,-5.042355,77.876656,2.438282,1.665261,-0.726849
2426,10.108000,0.449839,0.173288,0.013919,2.764035,1.977394,-2.855967,-4.911914,-5.098856,77.945992,2.439763,1.665030,-0.726597
2427,10.113000,0.417601,0.180818,0.011599,2.764030,1.977380,-2.855958,-4.893487,-5.187510,77.943008,2.441229,1.664958,-0.726368
2428,10.117000,0.433565,0.173297,0.016843,2.764030,1.977373,-2.855969,-5.034811,-5.281589,77.850334,2.442705,1.664689,-0.726197
2429,10.121000,0.415944,0.178909,0.018387,2.764028,1.977370,-2.855957,-4.811781,-5.188816,77.946648,2.444038,1.664403,-0.725740
2430,10.125000,0.428189,0.185913,0.020735,2.764028,1.977368,-2.855952,-4.843319,-5.321535,77.961159,2.445587,1.664162,-0.725533
2431,10.129000,0.446939,0.171487,0.012946,2.764026,1.977382,-2.855951,-4.789648,-5.487438,77.966293,2.447144,1.664185,-0.725447
2432,10.133000,0.444313,0.168129,0.008676,2.764029,1.977382,-2.855966,-4.905303,-5.585954,77.979309,2.448592,1.663971,-0.725299
2433,10.137000,0.424404,0.180024,0.003932,2.764037,1.977376,-2.855968,-4.696222,-5.492525,78.073135,2.449863,1.663517,-0.724983
2434,10.142000,0.430281,0.174528,0.005590,2.764033,1.977373,-2.855960,-4.754972,-5.672046,78.148018,2.451410,1.663524,-0.724631
2435,10.146000,0.433436,0.167509,0.001316,2.764024,1.977359,-2.855954,-4.963842,-5.783882,78.199318,2.452838,1.663300,-0.724553
2436,10.150000,0.444110,0.154013,0.005604,2.764017,1.977357,-2.855960,-5.003413,-5.864476,78.127831,2.454276,1.663119,-0.724428
2437,10.154000,0.445818,0.158015,0.000940,2.764023,1.977372,-2.855962,-4.691348,-5.743974,78.328590,2.455736,1.662975,-0.723955
2438,10.158000,0.437677,0.174882,-0.000457,2.764030,1.977383,-2.855965,-4.768166,-5.777813,78.399773,2.457137,1.662763,-0.723747
2439,10.162000,0.437304,0.166434,-0.000389,2.764025,1.977381,-2.855959,-4.874709,-5.868506,78.407059,2.458598,1.662557,-0.723733
2440,10.167000,0.423524,0.164021,0.001956,2.764025,1.977374,-2.855963,-4.696739,-5.813405,78.439323,2.460060,1.662358,-0.723645
2441,10.171000,0.435152,0.159134,0.006459,2.764034,1.977376,-2.855964,-4.572858,-5.708171,78.561859,2.461554,1.662153,-0.723318
2442,10.175000,0.428006,0.163425,0.009809,2.764031,1.977383,-2.855965,-4.661083,-5.685095,78.661766,2.462987,1.661927,-0.723185
2443,10.179000,0.438311,0.167824,0.001639,2.764035,1.977377,-2.855965,-4.734231,-5.718414,78.671227,2.464385,1.661664,-0.723019
2444,10.183000,0.450688,0.165027,0.005139,2.764033,1.977369,-2.855963,-4.941510,-5.793489,78.658913,2.465938,1.661410,-0.723067
2445,10.188000,0.441503,0.164732,0.007860,2.764025,1.977365,-2.855956,-4.857634,-5.737749,78.755432,2.467428,1.661249,-0.722809
2446,10.192000,0.437056,0.174862,0.007790,2.764028,1.977375,-2.855958,-4.805455,-5.654441,78.834404,2.468878,1.660986,-0.722578
2447,10.196000,0.442131,0.181151,0.011575,2.764030,1.977371,-2.855955,-4.898281,-5.560892,78.813614,2.470407,1.660491,-0.722666
2448,10.200000,0.442907,0.169215,0.018468,2.764019,1.977363,-2.855958,-5.162305,-5.659434,78.771942,2.471940,1.660289,-0.722672
2449,10.204000,0.437333,0.175657,0.012140,2.764032,1.977377,-2.855963,-5.050526,-5.543953,78.751923,2.473544,1.659931,-0.722650
2450,10.208000,0.446806,0.163209,0.012342,2.764022,1.977391,-2.855953,-5.022325,-5.392690,78.790154,2.475037,1.659455,-0.722518
2451,10.213000,0.426000,0.184022,0.014078,2.764036,1.977384,-2.855966,-5.136684,-5.322812,78.792419,2.476488,1.659185,-0.722502
2452,10.217000,0.431869,0.183641,0.015527,2.764022,1.977366,-2.855965,-5.290057,-5.310489,78.841774,2.478068,1.658896,-0.722437
2453,10.221000,0.432066,0.180848,0.012186,2.764031,1.977364,-2.855970,-5.294853,-5.300207,78.808617,2.479705,1.658716,-0.722411
2454,10.225000,0.425490,0.174267,0.001280,2.764033,1.977364,-2.855966,-5.226867,-5.195652,78.734734,2.481297,1.658283,-0.722513
2455,10.229000,0.427546,0.183972,0.006327,2.764027,1.977368,-2.855965,-5.395395,-5.221131,78.756531,2.482808,1.658115,-0.722508
2456,10.233000,0.450332,0.172423,0.007404,2.764034,1.977381,-2.855968,-5.343437,-5.223167,78.786095,2.484392,1.657974,-0.722381
2457,10.238000,0.453013,0.167954,0.005128,2.764030,1.977385,-2.855958,-5.322409,-5.152057,78.691750,2.486018,1.657635,-0.722440
2458,10.242000,0.453130,0.170467,0.011094,2.764024,1.977386,-2.855959,-5.337848,-5.118074,78.670380,2.487645,1.657334,-0.722505
2459,10.246000,0.442043,0.179160,0.004617,2.764029,1.977375,-2.855965,-5.399917,-5.175704,78.679085,2.489244,1.657286,-0.722488
2460,10.250000,0.426149,0.173290,0.006688,2.764022,1.977374,-2.855956,-5.331899,-5.240971,78.611649,2.490915,1.657221,-0.722534
2461,10.254000,0.439289,0.158528,0.000563,2.764013,1.977380,-2.855956,-5.266244,-5.152491,78.597519,2.492408,1.656800,-0.722492
2462,10.258000,0.434732,0.153712,0.005223,2.764013,1.977372,-2.855956,-5.382140,-5.340344,78.584404,2.494197,1.656952,-0.722530
2463,10.262000,0.439647,0.159951,0.004225,2.764024,1.977380,-2.855960,-5.534622,-5.475153,78.552124,2.495829,1.656825,-0.722665
2464,10.267000,0.421356,0.166179,0.003158,2.764027,1.977377,-2.855959,-5.321869,-5.465455,78.466736,2.497597,1.656810,-0.722630
2465,10.271000,0.406311,0.163656,0.004714,2.764022,1.977386,-2.855948,-5.426522,-5.571110,78.477997,2.499382,1.656744,-0.722712
2466,10.275000,0.421350,0.149662,0.002597,2.764019,1.977382,-2.855942,-5.705496,-5.593261,78.579796,2.500898,1.656486,-0.722770
2467,10.279000,0.432324,0.162217,0.007583,2.764027,1.977374,-2.855956,-5.591114,-5.656650,78.435524,2.502654,1.656374,-0.722783
2468,10.283000,0.496797,0.179586,0.016900,2.764017,1.977411,-2.855952,-5.399816,-5.615405,78.479820,2.504351,1.656304,-0.722637
2469,10.287000,0.475990,0.183749,0.014960,2.764028,1.977389,-2.855963,-5.435737,-5.720136,78.462463,2.506052,1.656252,-0.722658
2470,10.292000,0.449482,0.177705,0.017599,2.764034,1.977387,-2.855964,-5.507518,-5.803162,78.414909,2.507811,1.656065,-0.722798
2471,10.296000,0.449419,0.177802,0.016409,2.764030,1.977384,-2.855972,-5.380219,-5.832518,78.368523,2.509698,1.656131,-0.722869
2472,10.300000,0.425572,0.176981,0.008834,2.764035,1.977389,-2.855971,-5.430194,-5.844659,78.437271,2.511401,1.656023,-0.722782
2473,10.304000,0.425444,0.178722,0.004357,2.764038,1.977389,-2.855968,-5.561656,-5.823728,78.430717,2.513014,1.655703,-0.722827
2474,10.308000,0.431669,0.172702,0.012725,2.764032,1.977367,-2.855958,-5.624784,-5.936117,78.425400,2.514856,1.655706,-0.722738
2475,10.313000,0.445810,0.197470,0.016757,2.764037,1.977384,-2.855967,-5.501180,-5.858871,78.518028,2.516515,1.655501,-0.722641
2476,10.317000,0.458600,0.190860,0.021617,2.764026,1.977373,-2.855967,-5.574410,-5.866940,78.579643,2.518233,1.655336,-0.722701
2477,10.321000,0.449084,0.181959,0.018525,2.764032,1.977365,-2.855967,-5.633660,-5.999270,78.608772,2.520147,1.655424,-0.722688
2478,10.325000,0.432628,0.173715,0.012592,2.764022,1.977371,-2.855973,-5.758564,-6.038041,78.627090,2.522013,1.655255,-0.722812
2479,10.329000,0.425550,0.168758,0.012092,2.764038,1.977382,-2.855977,-5.759275,-5.991208,78.627502,2.523759,1.655036,-0.722812
2480,10.333000,0.440161,0.165233,0.014226,2.764023,1.977363,-2.855968,-5.799661,-5.957587,78.662407,2.525551,1.654879,-0.722756
2481,10.338000,0.467333,0.172744,0.011578,2.764030,1.977372,-2.855963,-5.772420,-5.909441,78.624474,2.527327,1.654685,-0.722815
2482,10.342000,0.440578,0.170023,0.016268,2.764030,1.977380,-2.855954,-5.733769,-5.775123,78.627762,2.529088,1.654287,-0.722866
2483,10.346000,0.433091,0.160313,0.008149,2.764027,1.977376,-2.855950,-5.846822,-5.875941,78.572174,2.531026,1.654291,-0.723055
2484,10.350000,0.434263,0.153929,0.007907,2.764035,1.977388,-2.855968,-5.891128,-5.868965,78.579552,2.532886,1.654215,-0.723026
2485,10.354000,0.449318,0.169237,0.001954,2.764034,1.977384,-2.855961,-5.962404,-5.808103,78.588043,2.534725,1.653930,-0.723134
2486,10.358000,0.432785,0.167724,-0.002785,2.764021,1.977375,-2.855962,-5.934819,-5.788535,78.475189,2.536561,1.653790,-0.723322
2487,10.363000,0.435913,0.149704,0.004129,2.764027,1.977374,-2.855961,-5.994904,-5.817862,78.450043,2.538431,1.653717,-0.723316
2488,10.367000,0.423416,0.135345,0.004276,2.764025,1.977370,-2.855964,-6.001594,-5.725851,78.444695,2.540200,1.653440,-0.723474
2489,10.371000,0.432128,0.153682,0.001452,2.764031,1.977376,-2.855966,-6.002116,-5.775496,78.455551,2.542116,1.653473,-0.723531
