Format Version,1.23,Take Name,experiment_003,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-08 12.08.45.730 ,Capture Start Frame,1985157,Total Frames in Take,9435,Total Exported Frames,9435,Rotation Type,XZY,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
6056,25.233000,0.422081,0.190356,0.021422,2.763999,1.977438,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6057,25.238000,0.439296,0.187870,0.026685,2.764004,1.977430,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6058,25.242000,0.433983,0.193481,0.024468,2.763996,1.977430,-2.856022,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6059,25.246000,0.437038,0.190571,0.025615,2.764000,1.977431,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6060,25.250000,0.493050,0.166800,0.030634,2.763985,1.977464,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6061,25.254000,0.451130,0.173175,0.019578,2.763996,1.977454,-2.856029,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6062,25.258000,0.413009,0.184748,0.023321,2.763986,1.977443,-2.856029,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6063,25.262000,0.419641,0.201945,0.016947,2.763999,1.977448,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6064,25.267000,0.421552,0.192053,0.017713,2.763996,1.977452,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6065,25.271000,0.410539,0.184653,0.016935,2.763999,1.977446,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6066,25.275000,0.426721,0.169187,0.012380,2.764001,1.977454,-2.856023,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6067,25.279000,0.418346,0.168479,0.016247,2.764001,1.977456,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6068,25.283000,0.422576,0.179163,0.014377,2.764009,1.977462,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6069,25.288000,0.410972,0.186700,0.011854,2.763998,1.977442,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6070,25.292000,0.434638,0.177338,0.008502,2.764003,1.977448,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6071,25.296000,0.449590,0.167347,0.017761,2.763998,1.977445,-2.856011,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6072,25.300000,0.430222,0.187349,0.021707,2.763987,1.977446,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6073,25.304000,0.440837,0.186154,0.012563,2.763999,1.977465,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6074,25.308000,0.435358,0.175903,0.011433,2.763998,1.977457,-2.856022,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6075,25.313000,0.448312,0.152034,0.014708,2.763996,1.977456,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6076,25.317000,0.467813,0.160145,0.011821,2.763999,1.977481,-2.856018,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6077,25.321000,0.441112,0.157903,0.013906,2.763991,1.977453,-2.856015,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6078,25.325000,0.415575,0.189305,0.015235,2.763997,1.977445,-2.856018,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6079,25.329000,0.405307,0.195893,0.018952,2.763998,1.977449,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6080,25.333000,0.429824,0.195602,0.019391,2.764001,1.977450,-2.856023,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6081,25.337000,0.490379,0.176909,0.034289,2.763989,1.977476,-2.856017,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6082,25.342000,0.495096,0.193072,0.033090,2.763993,1.977507,-2.856017,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6083,25.346000,0.444048,0.199649,0.022941,2.763999,1.977468,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6084,25.350000,0.425964,0.184236,0.021930,2.764001,1.977453,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6085,25.354000,0.431409,0.172692,0.017393,2.763997,1.977443,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6086,25.358000,0.431975,0.168981,0.023120,2.764003,1.977430,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6087,25.363000,0.428933,0.193346,0.021228,2.763998,1.977445,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6088,25.367000,0.427693,0.198348,0.015868,2.763992,1.977437,-2.856033,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6089,25.371000,0.443215,0.175540,0.021436,2.763997,1.977434,-2.856022,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6090,25.375000,0.433819,0.178012,0.015461,2.763994,1.977442,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6091,25.379000,0.512870,0.112875,-0.000486,2.764019,1.977495,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6092,25.383000,0.445486,0.164545,0.004338,2.763999,1.977453,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6093,25.387000,0.399857,0.181036,0.012841,2.764002,1.977447,-2.856014,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6094,25.392000,0.413734,0.178724,0.013653,2.764003,1.977447,-2.856013,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6095,25.396000,0.430080,0.169195,0.010027,2.763997,1.977443,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6096,25.400000,0.418122,0.177450,0.015824,2.764000,1.977462,-2.856018,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6097,25.404000,0.425873,0.186621,0.019927,2.763994,1.977459,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6098,25.408000,0.436225,0.191359,0.020956,2.763992,1.977454,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6099,25.413000,0.444540,0.171820,0.016108,2.764005,1.977460,-2.856017,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6100,25.417000,0.419410,0.174044,0.021095,2.764000,1.977450,-2.856011,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6101,25.421000,0.419684,0.181012,0.015807,2.764002,1.977448,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6102,25.425000,0.426231,0.175265,0.008797,2.763994,1.977451,-2.856010,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6103,25.429000,0.472250,0.170288,0.023432,2.763980,1.977485,-2.856014,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6104,25.433000,0.442352,0.184391,0.020686,2.763995,1.977475,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6105,25.438000,0.435313,0.183474,0.023505,2.764002,1.977451,-2.856033,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6106,25.442000,0.433090,0.177469,0.024600,2.763999,1.977437,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6107,25.446000,0.433694,0.182359,0.023846,2.763994,1.977430,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6108,25.450000,0.483738,0.177947,0.026599,2.763985,1.977471,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6109,25.454000,0.467509,0.181493,0.017336,2.764000,1.977471,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6110,25.458000,0.475099,0.187923,0.023750,2.763986,1.977486,-2.856009,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6111,25.462000,0.439093,0.205219,0.015125,2.763995,1.977495,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6112,25.467000,0.433849,0.184250,0.023101,2.764001,1.977466,-2.856033,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6113,25.471000,0.429488,0.195993,0.023354,2.763997,1.977453,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6114,25.475000,0.432623,0.179653,0.017332,2.763988,1.977429,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6115,25.479000,0.412799,0.177871,0.012183,2.763991,1.977446,-2.856023,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6116,25.483000,0.438552,0.162609,0.010921,2.763994,1.977445,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6117,25.488000,0.444626,0.156233,0.005831,2.764002,1.977450,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6118,25.492000,0.399835,0.161518,0.008872,2.763995,1.977439,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6119,25.496000,0.425513,0.172224,0.004662,2.763999,1.977452,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6120,25.500000,0.446020,0.158721,0.009604,2.763996,1.977454,-2.856015,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6121,25.504000,0.456957,0.163518,0.019306,2.763999,1.977453,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6122,25.508000,0.431257,0.166662,0.016516,2.763984,1.977440,-2.856014,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6123,25.512000,0.415459,0.167232,0.009615,2.763987,1.977440,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6124,25.517000,0.410426,0.176028,0.009775,2.763999,1.977462,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6125,25.521000,0.408792,0.178105,0.011564,2.763990,1.977449,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6126,25.525000,0.437042,0.183078,0.017251,2.764008,1.977459,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6127,25.529000,0.460589,0.172604,0.022496,2.764012,1.977450,-2.856018,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6128,25.533000,0.500289,0.172411,0.025609,2.763992,1.977472,-2.856008,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6129,25.538000,0.454083,0.175167,0.019090,2.764000,1.977452,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6130,25.542000,0.468944,0.179628,0.022992,2.763987,1.977473,-2.856014,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6131,25.546000,0.439180,0.209916,0.015572,2.764010,1.977464,-2.856036,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6132,25.550000,0.423709,0.198589,0.018497,2.763996,1.977433,-2.856034,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6133,25.554000,0.452483,0.181433,0.015210,2.764000,1.977440,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6134,25.558000,0.412881,0.190620,0.018220,2.763996,1.977447,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6135,25.563000,0.431612,0.185314,0.013579,2.763998,1.977462,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6136,25.567000,0.429774,0.181657,0.022771,2.764008,1.977454,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6137,25.571000,0.435082,0.188127,0.017452,2.763999,1.977459,-2.856029,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6138,25.575000,0.428112,0.187772,0.015244,2.764003,1.977453,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6139,25.579000,0.428443,0.174338,0.011863,2.763988,1.977424,-2.856014,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6140,25.583000,0.428204,0.169204,0.014885,2.763991,1.977433,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6141,25.587000,0.432991,0.166845,0.011392,2.764002,1.977457,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6142,25.592000,0.416768,0.167725,0.007567,2.764009,1.977454,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6143,25.596000,0.472857,0.166963,0.017135,2.763989,1.977489,-2.856018,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6144,25.600000,0.432224,0.168208,0.005683,2.764000,1.977477,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6145,25.604000,0.412181,0.161663,0.007717,2.763994,1.977450,-2.856017,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6146,25.608000,0.419764,0.176485,0.009146,2.763987,1.977436,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6147,25.613000,0.420821,0.178410,0.011879,2.763997,1.977449,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6148,25.617000,0.430505,0.169579,0.013469,2.763997,1.977443,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6149,25.621000,0.471806,0.187398,0.022845,2.763985,1.977479,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6150,25.625000,0.447198,0.181845,0.020839,2.763994,1.977463,-2.856034,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6151,25.629000,0.442729,0.188400,0.013342,2.764005,1.977454,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6152,25.633000,0.422926,0.195090,0.016584,2.764004,1.977453,-2.856017,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6153,25.637000,0.431651,0.189792,0.020202,2.763995,1.977444,-2.856015,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6154,25.642000,0.486499,0.170847,0.034993,2.763988,1.977471,-2.856023,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6155,25.646000,0.439569,0.201189,0.026771,2.763997,1.977484,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6156,25.650000,0.401749,0.208249,0.027912,2.763997,1.977448,-2.856031,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6157,25.654000,0.442688,0.185453,0.015032,2.764001,1.977439,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6158,25.658000,0.445511,0.177904,0.022808,2.764006,1.977437,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6159,25.663000,0.434113,0.190792,0.020400,2.763998,1.977434,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6160,25.667000,0.414211,0.202892,0.020445,2.764000,1.977447,-2.856034,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6161,25.671000,0.410675,0.186733,0.015890,2.763998,1.977449,-2.856033,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6162,25.675000,0.427502,0.181782,0.009167,2.763992,1.977449,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6163,25.679000,0.439792,0.180219,0.010284,2.763999,1.977438,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6164,25.683000,0.429047,0.178138,0.014553,2.763996,1.977454,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6165,25.688000,0.427383,0.177565,0.012808,2.763991,1.977456,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6166,25.692000,0.415717,0.181279,0.016768,2.763991,1.977454,-2.856022,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6167,25.696000,0.480107,0.171289,0.019670,2.763997,1.977483,-2.856013,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6168,25.700000,0.464618,0.169701,0.014743,2.764001,1.977465,-2.856029,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6169,25.704000,0.434191,0.174397,0.013513,2.764004,1.977454,-2.856029,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6170,25.708000,0.401914,0.167376,0.012096,2.763988,1.977441,-2.856017,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6171,25.712000,0.418925,0.167608,0.012147,2.763996,1.977445,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6172,25.717000,0.408722,0.173671,0.022307,2.763996,1.977440,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6173,25.721000,0.421510,0.190165,0.021648,2.763995,1.977461,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6174,25.725000,0.422032,0.189256,0.021297,2.764002,1.977469,-2.856038,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6175,25.729000,0.425519,0.195183,0.010936,2.764003,1.977465,-2.856032,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6176,25.733000,0.438796,0.196126,0.027847,2.764001,1.977469,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6177,25.738000,0.440566,0.184718,0.027040,2.764006,1.977449,-2.856023,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6178,25.742000,0.439960,0.187530,0.023332,2.764011,1.977442,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6179,25.746000,0.409511,0.184125,0.017924,2.763999,1.977429,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6180,25.750000,0.420994,0.172950,0.012989,2.763999,1.977430,-2.856023,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6181,25.754000,0.429475,0.170515,0.016017,2.763989,1.977443,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6182,25.758000,0.428222,0.187974,0.012948,2.764008,1.977443,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6183,25.762000,0.424470,0.185246,0.018432,2.763990,1.977436,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6184,25.767000,0.479936,0.171333,0.028557,2.763985,1.977483,-2.856017,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6185,25.771000,0.448093,0.194294,0.021124,2.763990,1.977469,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6186,25.775000,0.422742,0.198474,0.020993,2.763995,1.977460,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6187,25.779000,0.409675,0.201343,0.013687,2.764004,1.977446,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6188,25.783000,0.477709,0.160397,0.024874,2.763984,1.977470,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6189,25.788000,0.466746,0.160448,0.018891,2.763991,1.977458,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6190,25.792000,0.423627,0.171688,0.011122,2.763997,1.977444,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6191,25.796000,0.416633,0.161100,0.006049,2.764001,1.977443,-2.856015,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6192,25.800000,0.418187,0.177297,0.008707,2.764002,1.977457,-2.856013,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6193,25.804000,0.427064,0.172410,0.009216,2.764004,1.977453,-2.856005,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6194,25.808000,0.433386,0.171978,0.020118,2.764008,1.977463,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6195,25.813000,0.450573,0.157020,0.018665,2.763999,1.977459,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6196,25.817000,0.411682,0.176152,0.012681,2.763998,1.977452,-2.856029,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6197,25.821000,0.470718,0.163587,0.020492,2.763985,1.977478,-2.856012,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6198,25.825000,0.480415,0.176767,0.021226,2.763984,1.977493,-2.856013,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6199,25.829000,0.444179,0.192589,0.021476,2.764003,1.977468,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6200,25.833000,0.426982,0.194572,0.016425,2.764011,1.977450,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6201,25.837000,0.428418,0.185733,0.018488,2.763997,1.977449,-2.856022,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6202,25.842000,0.410902,0.202819,0.018836,2.764011,1.977468,-2.856032,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6203,25.846000,0.462133,0.187519,0.026341,2.763994,1.977489,-2.856022,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6204,25.850000,0.475010,0.171518,0.033562,2.763984,1.977474,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6205,25.854000,0.447889,0.175299,0.024357,2.763987,1.977436,-2.856032,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6206,25.858000,0.412848,0.195098,0.022030,2.764002,1.977440,-2.856031,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6207,25.863000,0.400478,0.184804,0.009396,2.764003,1.977443,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6208,25.867000,0.425883,0.179885,0.016897,2.764003,1.977427,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6209,25.871000,0.436491,0.181708,0.022734,2.763998,1.977439,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6210,25.875000,0.456707,0.183003,0.021885,2.764005,1.977446,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6211,25.879000,0.437498,0.187199,0.021362,2.764000,1.977460,-2.856032,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6212,25.883000,0.416767,0.191262,0.019275,2.764002,1.977462,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6213,25.887000,0.435057,0.170223,0.010828,2.763992,1.977451,-2.856029,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6214,25.892000,0.424182,0.158566,0.013304,2.763989,1.977440,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6215,25.896000,0.424848,0.174496,0.015188,2.764000,1.977450,-2.856036,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6216,25.900000,0.435507,0.179263,0.013186,2.764004,1.977452,-2.856032,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6217,25.904000,0.408470,0.185980,0.018593,2.763993,1.977456,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6218,25.908000,0.401201,0.188113,0.006799,2.764005,1.977456,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6219,25.913000,0.414651,0.181142,0.009785,2.764002,1.977441,-2.856023,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6220,25.917000,0.412627,0.168556,0.017127,2.764000,1.977446,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6221,25.921000,0.419062,0.170766,0.018938,2.764008,1.977446,-2.856034,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6222,25.925000,0.440476,0.165993,0.016204,2.763994,1.977445,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6223,25.929000,0.425205,0.171941,0.020478,2.763986,1.977450,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6224,25.933000,0.437428,0.180599,0.015841,2.763997,1.977452,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6225,25.938000,0.407912,0.194916,0.023282,2.763994,1.977451,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6226,25.942000,0.436074,0.186811,0.017789,2.764006,1.977456,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6227,25.946000,0.433184,0.197284,0.018237,2.764007,1.977468,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6228,25.950000,0.432176,0.196795,0.015109,2.764011,1.977452,-2.856020,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6229,25.954000,0.459264,0.171871,0.017713,2.764001,1.977452,-2.856034,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6230,25.958000,0.439004,0.179718,0.012659,2.764002,1.977441,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6231,25.962000,0.438041,0.173951,0.017536,2.763993,1.977426,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6232,25.967000,0.430546,0.171815,0.016649,2.763996,1.977440,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6233,25.971000,0.426988,0.175420,0.020074,2.763992,1.977430,-2.856029,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6234,25.975000,0.430363,0.176491,0.017695,2.763997,1.977443,-2.856016,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6235,25.979000,0.448150,0.173856,0.017130,2.763997,1.977448,-2.856026,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6236,25.983000,0.429479,0.182468,0.014384,2.764001,1.977451,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6237,25.988000,0.418948,0.185659,0.015629,2.763998,1.977463,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6238,25.992000,0.408646,0.193668,0.015830,2.763993,1.977458,-2.856019,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6239,25.996000,0.428248,0.196556,0.009360,2.763995,1.977451,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6240,26.000000,0.436880,0.173244,0.014873,2.763996,1.977442,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6241,26.004000,0.419916,0.176500,0.016096,2.763987,1.977456,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6242,26.008000,0.449335,0.158671,0.009990,2.763994,1.977450,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6243,26.012000,0.432490,0.158786,0.016931,2.763991,1.977446,-2.856021,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6244,26.017000,0.422440,0.165951,0.007923,2.763997,1.977452,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6245,26.021000,0.421599,0.175817,0.011824,2.763993,1.977457,-2.856024,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6246,26.025000,0.417657,0.169845,0.013319,2.763993,1.977451,-2.856028,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6247,26.029000,0.426594,0.186450,0.010492,2.763995,1.977449,-2.856027,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6248,26.033000,0.434169,0.186434,0.018467,2.764004,1.977451,-2.856025,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6249,26.038000,0.408653,0.192270,0.022660,2.764005,1.977453,-2.856030,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6250,26.042000,0.423519,0.204959,0.017633,2.764006,1.977465,-2.856036,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
6251,26.046000,0.434370,0.176000,0.018217,2.764004,1.977458,-2.856037,-1.891839,3.342633,97.944473,4.014656,1.734424,3.517492
