Format Version,1.23,Take Name,experiment_002,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-05-08 12.07.29.315 ,Capture Start Frame,1966818,Total Frames in Take,12622,Total Exported Frames,12622,Rotation Type,XZY,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
763,3.179000,0.481675,0.206376,0.008433,2.764060,1.977323,-2.855883,-6.521272,-1.723156,46.239494,2.001103,1.698953,-1.068386
764,3.183000,0.504390,0.189565,0.012658,2.764061,1.977328,-2.855889,-6.488498,-1.730027,46.204292,2.001091,1.698872,-1.068531
765,3.188000,0.513652,0.166000,0.010714,2.764053,1.977336,-2.855889,-6.574085,-1.835060,46.237381,2.001088,1.698820,-1.068669
766,3.192000,0.510790,0.176518,0.009498,2.764062,1.977340,-2.855890,-6.548392,-1.723740,46.260002,2.000988,1.698750,-1.068731
767,3.196000,0.496277,0.213523,0.015125,2.764067,1.977347,-2.855886,-6.588367,-1.697021,46.246925,2.001025,1.698721,-1.068869
768,3.200000,0.489109,0.219194,0.012822,2.764062,1.977346,-2.855893,-6.669590,-1.720744,46.293541,2.000969,1.698673,-1.068991
769,3.204000,0.503047,0.213285,0.018114,2.764066,1.977339,-2.855888,-6.771078,-1.797993,46.317287,2.000987,1.698706,-1.069150
770,3.208000,0.514842,0.193949,0.013525,2.764061,1.977333,-2.855883,-6.724835,-1.744736,46.337906,2.000893,1.698664,-1.069232
771,3.212000,0.516545,0.189251,0.012546,2.764061,1.977338,-2.855893,-6.769174,-1.742209,46.387711,2.000863,1.698648,-1.069334
772,3.217000,0.497587,0.181171,0.012618,2.764058,1.977345,-2.855898,-6.797815,-1.784342,46.418777,2.000874,1.698704,-1.069481
773,3.221000,0.459932,0.200710,0.003270,2.764071,1.977349,-2.855900,-6.879664,-1.843927,46.482510,2.000849,1.698720,-1.069588
774,3.225000,0.451260,0.198273,0.004861,2.764071,1.977363,-2.855907,-7.020517,-2.041470,46.534462,2.000900,1.698806,-1.069760
775,3.229000,0.485503,0.197978,0.007023,2.764067,1.977352,-2.855890,-7.015416,-2.057456,46.588833,2.000851,1.698847,-1.069862
776,3.233000,0.506319,0.210488,0.013878,2.764067,1.977350,-2.855886,-7.155658,-2.236778,46.624653,2.000949,1.698992,-1.070015
777,3.237000,0.517187,0.197552,0.015312,2.764066,1.977343,-2.855891,-7.186920,-2.290009,46.695461,2.000987,1.699143,-1.070125
778,3.242000,0.508583,0.203740,0.013963,2.764062,1.977337,-2.855883,-7.221222,-2.410981,46.779064,2.001008,1.699332,-1.070165
779,3.246000,0.497755,0.192574,0.012808,2.764056,1.977334,-2.855886,-7.352345,-2.814640,47.029610,2.000798,1.699507,-1.070132
780,3.250000,0.501375,0.198121,0.016826,2.764066,1.977348,-2.855899,-7.476553,-3.216937,47.223576,2.000668,1.699582,-1.070179
781,3.254000,0.483975,0.220343,0.016376,2.764060,1.977347,-2.855911,-7.576059,-3.343190,47.366066,2.000525,1.699536,-1.070194
782,3.258000,0.470177,0.230621,0.015783,2.764061,1.977351,-2.855900,-7.505911,-3.441269,47.388271,2.000484,1.699654,-1.070210
783,3.263000,0.484005,0.221440,0.019669,2.764063,1.977345,-2.855890,-7.459780,-3.517089,47.435055,2.000510,1.699828,-1.070238
784,3.267000,0.486465,0.214716,0.017237,2.764065,1.977347,-2.855900,-7.361217,-3.487159,47.467361,2.000473,1.700003,-1.070223
785,3.271000,0.492211,0.211234,0.013061,2.764061,1.977338,-2.855902,-7.354844,-3.449681,47.562351,2.000319,1.700040,-1.070243
786,3.275000,0.507961,0.203546,0.014365,2.764061,1.977336,-2.855894,-7.418570,-3.485272,47.617794,2.000202,1.700075,-1.070249
787,3.279000,0.504694,0.196262,0.017915,2.764050,1.977330,-2.855897,-7.424886,-3.460574,47.678310,2.000068,1.700113,-1.070258
788,3.283000,0.498299,0.213762,0.014006,2.764054,1.977337,-2.855889,-7.489088,-3.218736,47.735794,1.999892,1.700203,-1.070359
789,3.288000,0.496472,0.196484,0.015575,2.764051,1.977343,-2.855889,-7.555680,-3.363331,47.798676,1.999735,1.700182,-1.070433
790,3.292000,0.488719,0.209874,0.018688,2.764060,1.977358,-2.855898,-7.621668,-3.265100,47.960373,1.999433,1.699820,-1.070332
791,3.296000,0.491675,0.211856,0.012164,2.764049,1.977343,-2.855893,-7.623744,-3.263175,48.104359,1.999200,1.699726,-1.070306
792,3.300000,0.478058,0.212829,0.010263,2.764066,1.977351,-2.855892,-7.560854,-3.152067,48.254032,1.998884,1.699599,-1.070260
793,3.304000,0.498718,0.195549,0.015998,2.764062,1.977350,-2.855895,-7.540330,-3.045994,48.419014,1.998549,1.699508,-1.070244
794,3.308000,0.481471,0.205357,0.008282,2.764061,1.977344,-2.855894,-7.467648,-3.000836,48.504902,1.998481,1.699700,-1.070385
795,3.313000,0.497376,0.189402,0.008208,2.764055,1.977343,-2.855897,-7.722605,-3.051841,48.618294,1.998476,1.699674,-1.070443
796,3.317000,0.497086,0.195247,0.011759,2.764050,1.977337,-2.855893,-7.902248,-3.643058,48.641502,1.998644,1.699786,-1.070668
797,3.321000,0.482592,0.209106,0.012613,2.764047,1.977328,-2.855898,-8.114397,-3.859365,48.744381,1.998688,1.699850,-1.070773
798,3.325000,0.506746,0.189668,0.007805,2.764051,1.977343,-2.855894,-8.151803,-3.897515,48.900021,1.998550,1.699881,-1.070751
799,3.329000,0.498121,0.166893,0.006539,2.764059,1.977340,-2.855893,-8.138951,-3.869936,49.010986,1.998439,1.699964,-1.070712
800,3.333000,0.492890,0.186884,0.011589,2.764044,1.977333,-2.855890,-8.109518,-3.818410,49.128040,1.998318,1.700010,-1.070647
801,3.337000,0.523123,0.191146,0.008148,2.764047,1.977344,-2.855886,-8.076209,-3.759102,49.265110,1.998174,1.700110,-1.070547
802,3.342000,0.484213,0.203452,0.014211,2.764065,1.977348,-2.855887,-8.099917,-3.689932,49.431080,1.997992,1.700143,-1.070415
803,3.346000,0.486202,0.214796,0.015227,2.764062,1.977348,-2.855894,-7.933116,-3.612407,49.492500,1.997852,1.700275,-1.070325
804,3.350000,0.487614,0.208521,0.010692,2.764064,1.977342,-2.855897,-7.795346,-3.522099,49.527687,1.997740,1.700400,-1.070255
805,3.354000,0.490890,0.210160,0.011202,2.764069,1.977355,-2.855898,-7.782033,-3.484687,49.592377,1.997663,1.700493,-1.070182
806,3.358000,0.479909,0.207069,0.017481,2.764069,1.977340,-2.855909,-7.750206,-3.455945,49.669483,1.997572,1.700641,-1.070083
807,3.362000,0.501429,0.220197,0.018213,2.764070,1.977337,-2.855909,-7.754563,-3.448377,49.753914,1.997466,1.700773,-1.070014
808,3.367000,0.506380,0.204659,0.020437,2.764054,1.977343,-2.855901,-7.873085,-3.477899,49.918034,1.997385,1.700851,-1.069867
809,3.371000,0.482478,0.207869,0.021447,2.764054,1.977331,-2.855894,-7.693351,-3.044145,49.976177,1.997075,1.700719,-1.069644
810,3.375000,0.533195,0.196533,0.024196,2.764050,1.977375,-2.855883,-7.416259,-2.671344,50.248707,1.996404,1.700831,-1.069319
811,3.379000,0.544208,0.195475,0.014097,2.764050,1.977367,-2.855887,-7.394016,-2.622074,50.326252,1.996110,1.700881,-1.069206
812,3.383000,0.505863,0.189996,0.014832,2.764052,1.977347,-2.855891,-7.351759,-2.415068,50.261200,1.996180,1.700843,-1.069187
813,3.388000,0.489487,0.203474,0.016986,2.764053,1.977344,-2.855882,-7.379307,-2.469581,50.284256,1.996183,1.701107,-1.069174
814,3.392000,0.511605,0.215862,0.015184,2.764056,1.977342,-2.855887,-7.687035,-2.758689,50.305115,1.996456,1.701196,-1.069214
815,3.396000,0.504763,0.231848,0.021440,2.764053,1.977342,-2.855892,-7.799445,-3.013855,50.352280,1.996530,1.701554,-1.069185
816,3.400000,0.496113,0.216163,0.020489,2.764061,1.977349,-2.855886,-7.762807,-3.246281,50.308464,1.996569,1.701715,-1.069165
817,3.404000,0.487703,0.202822,0.014754,2.764063,1.977350,-2.855895,-7.831090,-3.305526,50.384296,1.996553,1.701711,-1.069042
818,3.408000,0.479031,0.218532,0.007901,2.764074,1.977359,-2.855891,-7.788714,-3.229431,50.378632,1.996482,1.701741,-1.068932
819,3.413000,0.480452,0.200638,0.003455,2.764059,1.977359,-2.855891,-7.690141,-3.004083,50.453541,1.996332,1.701719,-1.068760
820,3.417000,0.474841,0.198807,0.015011,2.764062,1.977350,-2.855898,-7.687000,-2.882524,50.567059,1.996211,1.701737,-1.068661
821,3.421000,0.503638,0.186033,0.013557,2.764051,1.977335,-2.855895,-7.486313,-2.664939,50.592884,1.996020,1.701796,-1.068501
822,3.425000,0.518180,0.188562,0.009531,2.764054,1.977332,-2.855892,-7.489913,-2.678267,50.607086,1.995986,1.701892,-1.068403
823,3.429000,0.508849,0.199905,0.012119,2.764058,1.977337,-2.855892,-7.573362,-2.730406,50.664574,1.995976,1.701964,-1.068302
824,3.433000,0.498266,0.198860,0.010856,2.764047,1.977328,-2.855881,-7.683763,-2.834559,50.720451,1.996033,1.702077,-1.068213
825,3.438000,0.490304,0.206515,0.014320,2.764058,1.977338,-2.855886,-7.811150,-2.979182,50.794464,1.996027,1.702197,-1.068119
826,3.442000,0.505808,0.206380,0.008705,2.764056,1.977349,-2.855887,-7.913970,-3.104415,50.848934,1.996037,1.702348,-1.068032
827,3.446000,0.525167,0.195655,0.012539,2.764061,1.977352,-2.855890,-8.054467,-3.254564,50.864166,1.996086,1.702461,-1.068000
828,3.450000,0.516550,0.200029,0.017991,2.764064,1.977348,-2.855887,-8.135994,-3.348149,50.904320,1.996109,1.702574,-1.067897
829,3.454000,0.519703,0.203118,0.018128,2.764065,1.977350,-2.855892,-8.225486,-3.503925,50.881279,1.996243,1.702788,-1.067835
830,3.458000,0.504103,0.201665,0.014343,2.764064,1.977357,-2.855891,-8.244692,-3.682197,50.878403,1.996340,1.702997,-1.067729
831,3.462000,0.482141,0.199626,0.015646,2.764066,1.977342,-2.855891,-8.281910,-3.863333,50.909855,1.996395,1.703260,-1.067615
832,3.467000,0.504158,0.221615,0.020998,2.764058,1.977333,-2.855894,-8.292436,-3.930793,50.987034,1.996342,1.703465,-1.067445
833,3.471000,0.478786,0.222756,0.023159,2.764048,1.977324,-2.855884,-8.382452,-3.967520,51.081829,1.996214,1.703560,-1.067227
834,3.475000,0.487015,0.213540,0.021958,2.764054,1.977337,-2.855893,-8.363926,-3.865135,51.167946,1.996070,1.703663,-1.067021
835,3.479000,0.492166,0.212099,0.016907,2.764052,1.977338,-2.855891,-8.324118,-3.627762,51.261826,1.995903,1.703705,-1.066777
836,3.483000,0.502135,0.199396,0.012427,2.764056,1.977342,-2.855892,-8.231270,-3.248359,51.464046,1.995618,1.703714,-1.066472
837,3.487000,0.478128,0.206701,0.018451,2.764056,1.977339,-2.855896,-8.064406,-3.027071,51.518101,1.995403,1.703786,-1.066268
838,3.492000,0.480656,0.211752,0.025755,2.764062,1.977338,-2.855893,-7.843461,-2.795192,51.580673,1.995226,1.703942,-1.066011
839,3.496000,0.519741,0.201752,0.021600,2.764063,1.977337,-2.855892,-7.926287,-2.803440,51.799019,1.995166,1.704096,-1.065749
840,3.500000,0.494480,0.209096,0.017674,2.764061,1.977343,-2.855900,-7.992932,-2.858296,51.947754,1.995141,1.704307,-1.065515
841,3.504000,0.484845,0.198951,0.012298,2.764060,1.977349,-2.855906,-8.110940,-3.044403,51.967480,1.995196,1.704512,-1.065409
842,3.508000,0.484513,0.198356,0.014839,2.764064,1.977343,-2.855892,-8.178252,-3.115635,52.014980,1.995167,1.704724,-1.065221
843,3.513000,0.501403,0.210765,0.010229,2.764058,1.977336,-2.855887,-8.148855,-3.142267,52.086140,1.995081,1.704974,-1.065031
844,3.517000,0.493722,0.198211,0.014384,2.764060,1.977344,-2.855895,-8.132536,-3.147091,52.167900,1.994993,1.705228,-1.064815
845,3.521000,0.493297,0.206848,0.009815,2.764059,1.977341,-2.855890,-8.071540,-3.075254,52.274525,1.994870,1.705446,-1.064561
846,3.525000,0.490327,0.193837,0.009515,2.764059,1.977344,-2.855902,-7.965658,-3.023713,52.340401,1.994788,1.705701,-1.064334
847,3.529000,0.493875,0.205466,0.006475,2.764054,1.977339,-2.855890,-7.877701,-2.966637,52.413155,1.994694,1.705913,-1.064128
848,3.533000,0.503606,0.196706,0.015336,2.764046,1.977330,-2.855894,-7.873216,-2.913283,52.493179,1.994716,1.706159,-1.063890
849,3.538000,0.512523,0.196956,0.017196,2.764045,1.977327,-2.855898,-7.829453,-2.771334,52.662342,1.994666,1.706396,-1.063580
850,3.542000,0.516471,0.198534,0.011850,2.764059,1.977355,-2.855898,-7.761003,-2.627926,52.863747,1.994520,1.706572,-1.063254
851,3.546000,0.509310,0.207254,0.016935,2.764063,1.977357,-2.855895,-7.701154,-2.552524,52.925350,1.994456,1.706756,-1.063021
852,3.550000,0.496971,0.211247,0.015204,2.764066,1.977350,-2.855894,-7.736443,-2.639438,52.984467,1.994382,1.706976,-1.062839
853,3.554000,0.475631,0.207896,0.013709,2.764068,1.977350,-2.855898,-7.771335,-2.777330,53.069386,1.994305,1.707253,-1.062644
854,3.558000,0.488973,0.205331,0.016640,2.764066,1.977347,-2.855894,-7.824653,-2.760654,53.194054,1.994210,1.707360,-1.062406
855,3.563000,0.504759,0.209810,0.018384,2.764064,1.977357,-2.855902,-7.845181,-2.677520,53.307587,1.994127,1.707427,-1.062182
856,3.567000,0.490949,0.211157,0.017811,2.764063,1.977349,-2.855905,-7.860982,-2.641642,53.379749,1.994080,1.707557,-1.062036
857,3.571000,0.504437,0.201155,0.014935,2.764059,1.977342,-2.855895,-7.838614,-2.552842,53.459892,1.993999,1.707678,-1.061859
858,3.575000,0.490853,0.200113,0.019521,2.764060,1.977334,-2.855897,-7.852667,-2.454446,53.599342,1.993914,1.707770,-1.061659
859,3.579000,0.480155,0.199852,0.021404,2.764052,1.977329,-2.855896,-7.741184,-2.374841,53.691071,1.993802,1.707922,-1.061425
860,3.583000,0.505440,0.202741,0.013993,2.764049,1.977343,-2.855897,-7.646339,-2.252982,53.697445,1.993767,1.708034,-1.061251
861,3.587000,0.475025,0.219846,0.018074,2.764051,1.977325,-2.855884,-7.515016,-2.114528,53.798077,1.993597,1.708200,-1.060960
862,3.592000,0.491750,0.211426,0.018992,2.764053,1.977335,-2.855883,-7.476674,-2.044225,53.844025,1.993592,1.708376,-1.060822
863,3.596000,0.547814,0.198396,0.025801,2.764056,1.977370,-2.855886,-7.421107,-1.948611,53.906990,1.993497,1.708531,-1.060618
864,3.600000,0.533781,0.189567,0.016165,2.764061,1.977363,-2.855901,-7.364740,-1.840840,54.018726,1.993404,1.708673,-1.060365
865,3.604000,0.494342,0.200406,0.009388,2.764067,1.977333,-2.855903,-7.328978,-1.727751,54.072769,1.993408,1.708856,-1.060181
866,3.608000,0.484099,0.216054,0.001879,2.764066,1.977336,-2.855901,-7.414976,-1.626292,54.177387,1.993395,1.709042,-1.060007
867,3.612000,0.499257,0.195412,0.005663,2.764064,1.977341,-2.855895,-7.191543,-1.602802,54.093525,1.993467,1.709407,-1.059984
868,3.617000,0.508153,0.194518,0.010482,2.764045,1.977341,-2.855895,-6.938241,-1.534688,54.010452,1.993542,1.709734,-1.059901
869,3.621000,0.518632,0.186273,0.006975,2.764046,1.977350,-2.855885,-7.000607,-1.566254,54.082256,1.993566,1.709886,-1.059783
870,3.625000,0.514617,0.191848,0.008749,2.764058,1.977355,-2.855887,-7.146564,-1.628699,54.147198,1.993585,1.710061,-1.059667
871,3.629000,0.523210,0.187999,0.008053,2.764067,1.977345,-2.855882,-7.153194,-1.681106,54.159508,1.993538,1.710166,-1.059528
872,3.633000,0.524519,0.190154,0.011505,2.764062,1.977344,-2.855890,-7.105712,-1.724911,54.161797,1.993494,1.710332,-1.059407
873,3.638000,0.519016,0.193567,0.007931,2.764062,1.977347,-2.855891,-7.125333,-1.799254,54.154728,1.993526,1.710488,-1.059334
874,3.642000,0.499101,0.185051,0.009459,2.764052,1.977340,-2.855896,-7.117315,-1.912754,54.107933,1.993578,1.710643,-1.059273
875,3.646000,0.490011,0.189458,0.015532,2.764055,1.977346,-2.855896,-7.030491,-2.412543,54.053520,1.993469,1.711015,-1.059341
876,3.650000,0.504133,0.181805,0.015820,2.764061,1.977348,-2.855902,-7.066490,-2.279662,54.054665,1.993544,1.710909,-1.059118
877,3.654000,0.510157,0.186276,0.013334,2.764067,1.977365,-2.855898,-7.069915,-2.126376,54.226658,1.993450,1.710921,-1.058778
878,3.658000,0.502860,0.202074,0.012002,2.764065,1.977363,-2.855901,-7.147370,-2.099366,54.367107,1.993317,1.710841,-1.058511
879,3.663000,0.497944,0.212872,0.015473,2.764062,1.977344,-2.855900,-7.174373,-2.052654,54.546375,1.993110,1.710790,-1.058258
880,3.667000,0.507975,0.202213,0.022200,2.764059,1.977340,-2.855900,-7.239343,-2.119441,54.650307,1.993006,1.710790,-1.058086
881,3.671000,0.513788,0.193843,0.018004,2.764058,1.977340,-2.855903,-7.251251,-2.366840,54.600273,1.993057,1.710843,-1.058028
882,3.675000,0.502892,0.206603,0.018482,2.764054,1.977318,-2.855893,-7.189166,-2.541604,54.563042,1.993129,1.710928,-1.057948
883,3.679000,0.511023,0.210775,0.020411,2.764068,1.977334,-2.855899,-7.193654,-2.710652,54.640507,1.993094,1.711097,-1.057787
884,3.683000,0.486218,0.202203,0.013399,2.764063,1.977338,-2.855897,-7.245378,-2.769080,54.695583,1.993139,1.711115,-1.057684
885,3.688000,0.484132,0.199462,0.014015,2.764061,1.977344,-2.855893,-7.100348,-2.820858,54.625935,1.993396,1.711377,-1.057720
886,3.692000,0.492913,0.203038,0.016429,2.764060,1.977346,-2.855901,-6.957280,-2.811470,54.576981,1.993559,1.711455,-1.057724
887,3.696000,0.472886,0.220627,0.015520,2.764066,1.977348,-2.855898,-6.858318,-2.723981,54.626026,1.993608,1.711430,-1.057589
888,3.700000,0.490682,0.211561,0.018965,2.764067,1.977350,-2.855899,-6.764007,-2.670058,54.663200,1.993655,1.711422,-1.057419
889,3.704000,0.497655,0.209565,0.020973,2.764069,1.977339,-2.855901,-6.705948,-2.612349,54.715790,1.993727,1.711441,-1.057287
890,3.708000,0.495673,0.205308,0.018163,2.764060,1.977324,-2.855900,-6.646415,-2.554706,54.732738,1.993824,1.711459,-1.057172
891,3.712000,0.511695,0.190171,0.017092,2.764060,1.977347,-2.855901,-6.542263,-2.481539,54.701778,1.993950,1.711490,-1.057079
892,3.717000,0.480208,0.195855,0.011695,2.764054,1.977336,-2.855895,-6.498950,-2.413540,54.654884,1.994202,1.711553,-1.057087
893,3.721000,0.485321,0.189523,0.004874,2.764052,1.977341,-2.855890,-6.405948,-2.324600,54.671097,1.994270,1.711598,-1.056970
894,3.725000,0.486687,0.198298,0.008120,2.764051,1.977327,-2.855887,-6.452547,-2.421388,54.588711,1.994601,1.711720,-1.057028
895,3.729000,0.489523,0.206863,0.008879,2.764054,1.977347,-2.855886,-6.572991,-2.560664,54.532127,1.994913,1.711792,-1.057063
896,3.733000,0.505413,0.196718,0.009186,2.764052,1.977352,-2.855890,-6.557359,-2.623118,54.481262,1.995175,1.711868,-1.057056
897,3.737000,0.494714,0.203345,0.017082,2.764054,1.977354,-2.855895,-6.520993,-2.613963,54.447021,1.995386,1.711892,-1.057008
898,3.742000,0.490844,0.203929,0.015117,2.764055,1.977339,-2.855888,-6.460174,-2.415545,54.427299,1.995479,1.711715,-1.056932
899,3.746000,0.514140,0.194927,0.011865,2.764062,1.977343,-2.855897,-6.321007,-2.042338,54.493561,1.995425,1.711495,-1.056748
900,3.750000,0.489948,0.198899,0.018227,2.764060,1.977331,-2.855891,-6.158575,-1.702220,54.564922,1.995321,1.711258,-1.056582
901,3.754000,0.495977,0.191769,0.014295,2.764066,1.977345,-2.855890,-6.133580,-1.550053,54.577129,1.995396,1.711112,-1.056514
902,3.758000,0.507292,0.194711,0.013207,2.764072,1.977351,-2.855898,-6.163217,-1.532101,54.502064,1.995613,1.710993,-1.056531
903,3.763000,0.494508,0.200991,0.011590,2.764073,1.977353,-2.855899,-6.263019,-1.567973,54.452465,1.995820,1.710840,-1.056564
904,3.767000,0.495425,0.201637,0.011362,2.764061,1.977347,-2.855894,-6.328128,-1.607137,54.377949,1.996040,1.710721,-1.056625
905,3.771000,0.501278,0.206063,0.018336,2.764062,1.977356,-2.855907,-6.366679,-1.606251,54.282867,1.996291,1.710584,-1.056688
906,3.775000,0.505657,0.187470,0.012675,2.764058,1.977340,-2.855899,-6.274455,-1.513495,54.233181,1.996402,1.710454,-1.056663
907,3.779000,0.513534,0.195234,0.019365,2.764049,1.977334,-2.855897,-6.218235,-1.533184,54.189735,1.996490,1.710346,-1.056666
908,3.783000,0.507563,0.186559,0.022452,2.764052,1.977347,-2.855894,-6.292574,-1.585194,54.151928,1.996761,1.710245,-1.056695
909,3.788000,0.506779,0.201285,0.022586,2.764054,1.977339,-2.855894,-6.372376,-1.595999,54.115921,1.997099,1.710162,-1.056680
910,3.792000,0.493362,0.205055,0.015357,2.764055,1.977348,-2.855880,-6.393870,-1.602677,54.093918,1.997380,1.710096,-1.056656
911,3.796000,0.556505,0.195277,0.025841,2.764049,1.977380,-2.855888,-6.269548,-1.559050,54.031555,1.997768,1.710147,-1.056644
912,3.800000,0.503437,0.213285,0.014973,2.764071,1.977361,-2.855887,-6.415980,-1.881657,53.912033,1.998258,1.710221,-1.056739
913,3.804000,0.497331,0.210699,0.019676,2.764060,1.977339,-2.855883,-6.456706,-2.246354,53.831440,1.998693,1.710371,-1.056784
914,3.808000,0.511463,0.197784,0.021294,2.764063,1.977339,-2.855884,-6.389462,-2.421432,53.780945,1.999073,1.710472,-1.056769
915,3.813000,0.503729,0.208309,0.014420,2.764069,1.977339,-2.855891,-6.347133,-2.522473,53.803501,1.999403,1.710552,-1.056723
916,3.817000,0.495830,0.198476,0.015299,2.764063,1.977339,-2.855896,-6.415125,-2.497169,53.840996,1.999683,1.710490,-1.056678
917,3.821000,0.515445,0.186268,0.007003,2.764064,1.977355,-2.855901,-6.375819,-2.093579,54.130753,1.999641,1.710316,-1.056413
918,3.825000,0.503377,0.190814,0.001258,2.764060,1.977339,-2.855896,-6.166848,-1.929717,54.119919,1.999766,1.710235,-1.056329
919,3.829000,0.485433,0.216178,0.000346,2.764052,1.977336,-2.855896,-6.045075,-1.915422,54.164383,1.999894,1.710208,-1.056246
920,3.833000,0.514530,0.199514,0.003289,2.764064,1.977350,-2.855892,-5.915197,-1.857539,54.231812,2.000139,1.710195,-1.056148
921,3.837000,0.499318,0.206487,0.011403,2.764068,1.977352,-2.855899,-5.672886,-1.668185,54.210194,2.000461,1.710171,-1.056078
922,3.842000,0.481185,0.187673,0.007160,2.764059,1.977350,-2.855895,-5.716630,-1.652678,54.214912,2.000887,1.710195,-1.056139
923,3.846000,0.490566,0.181933,0.002743,2.764063,1.977357,-2.855897,-5.940097,-1.909117,54.211411,2.001318,1.710217,-1.056235
924,3.850000,0.462874,0.204876,0.003776,2.764070,1.977339,-2.855890,-5.973695,-2.238788,54.116314,2.001776,1.710264,-1.056300
925,3.854000,0.488331,0.209195,0.003609,2.764067,1.977341,-2.855885,-6.004076,-2.359137,54.076778,2.002189,1.710259,-1.056339
926,3.858000,0.518249,0.185257,0.009568,2.764064,1.977342,-2.855898,-6.037606,-2.361244,54.050198,2.002537,1.710190,-1.056394
927,3.862000,0.511174,0.199211,0.011983,2.764066,1.977346,-2.855900,-6.025552,-2.301820,54.041794,2.002833,1.710092,-1.056422
928,3.867000,0.487332,0.219961,0.016938,2.764058,1.977347,-2.855894,-5.992927,-2.206672,54.058475,2.003082,1.709985,-1.056420
929,3.871000,0.479772,0.235014,0.021821,2.764063,1.977336,-2.855891,-5.970439,-2.217671,54.067898,2.003388,1.709989,-1.056434
930,3.875000,0.513010,0.221154,0.021139,2.764060,1.977341,-2.855900,-5.973709,-2.153053,54.039814,2.003725,1.709836,-1.056515
931,3.879000,0.503953,0.225805,0.023245,2.764055,1.977337,-2.855902,-5.901512,-2.061180,54.077179,2.003983,1.709743,-1.056484
932,3.883000,0.490077,0.204876,0.023573,2.764061,1.977342,-2.855905,-5.888976,-1.962615,54.124870,2.004251,1.709638,-1.056485
933,3.888000,0.478093,0.205082,0.017857,2.764050,1.977324,-2.855897,-5.963088,-2.127127,54.113892,2.004665,1.709692,-1.056582
934,3.892000,0.496255,0.197681,0.017068,2.764057,1.977343,-2.855895,-6.018020,-2.256685,54.112717,2.005075,1.709711,-1.056671
935,3.896000,0.495378,0.203484,0.021128,2.764058,1.977341,-2.855889,-6.051351,-2.377825,54.095951,2.005558,1.709753,-1.056738
936,3.900000,0.481351,0.221396,0.015079,2.764055,1.977345,-2.855897,-6.225283,-2.508260,54.178085,2.005998,1.709738,-1.056815
937,3.904000,0.495213,0.216779,0.016013,2.764064,1.977353,-2.855894,-6.249110,-2.538521,54.160694,2.006369,1.709867,-1.056762
938,3.908000,0.501989,0.200464,0.019961,2.764062,1.977352,-2.855903,-6.161608,-2.490501,54.231777,2.006633,1.709794,-1.056765
939,3.913000,0.479820,0.215733,0.015023,2.764058,1.977323,-2.855901,-6.023959,-2.312846,54.344921,2.006858,1.709754,-1.056623
940,3.917000,0.463833,0.215816,0.018394,2.764050,1.977341,-2.855901,-5.852255,-1.900227,54.480652,2.007020,1.709545,-1.056416
941,3.921000,0.454859,0.210350,0.014454,2.764049,1.977341,-2.855896,-5.734979,-1.915630,54.412659,2.007358,1.709586,-1.056412
942,3.925000,0.484043,0.189528,0.009824,2.764059,1.977343,-2.855893,-5.632928,-1.968084,54.361893,2.007768,1.709661,-1.056391
943,3.929000,0.498121,0.189133,0.017635,2.764051,1.977339,-2.855883,-5.700270,-2.118580,54.314552,2.008290,1.709785,-1.056437
944,3.933000,0.525346,0.190522,0.017041,2.764062,1.977344,-2.855884,-5.651985,-2.309306,54.159721,2.008923,1.709999,-1.056513
945,3.938000,0.528411,0.198680,0.020413,2.764063,1.977349,-2.855901,-5.595968,-2.456346,54.078098,2.009493,1.710215,-1.056573
946,3.942000,0.554783,0.193739,0.030114,2.764051,1.977379,-2.855888,-5.637629,-2.520070,54.064121,2.009952,1.710345,-1.056623
947,3.946000,0.532185,0.189553,0.022281,2.764063,1.977376,-2.855892,-5.600342,-2.480031,54.074944,2.010368,1.710370,-1.056545
948,3.950000,0.498572,0.183146,0.017152,2.764054,1.977330,-2.855882,-5.518661,-2.439948,54.118629,2.010685,1.710381,-1.056437
949,3.954000,0.506263,0.192737,0.015234,2.764063,1.977349,-2.855894,-5.420331,-2.420152,54.187168,2.011018,1.710365,-1.056333
950,3.958000,0.504404,0.178982,0.011730,2.764064,1.977341,-2.855886,-5.294672,-2.195269,54.232414,2.011347,1.710212,-1.056210
951,3.962000,0.491318,0.214632,0.018434,2.764065,1.977341,-2.855893,-5.056341,-1.881273,54.314445,2.011607,1.710101,-1.056027
952,3.967000,0.521914,0.209922,0.017114,2.764065,1.977363,-2.855893,-5.277572,-1.907330,54.451511,2.012011,1.710084,-1.056034
953,3.971000,0.502940,0.212997,0.017095,2.764077,1.977363,-2.855894,-5.350301,-1.990916,54.429070,2.012511,1.710085,-1.056094
954,3.975000,0.505253,0.203597,0.016396,2.764067,1.977337,-2.855891,-5.426513,-2.179804,54.548431,2.012754,1.710087,-1.056024
955,3.979000,0.492863,0.210839,0.015381,2.764069,1.977346,-2.855895,-5.336131,-2.154265,54.439163,2.013328,1.710139,-1.055944
